sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
3833,[ 9  8  8  5 12],"I never thought I’d see the day when a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists, would unload on Pope Bergoglio with the following headline: “Does Francis know he sounds like an abuser?”",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'would unload' which indicates an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'see', 'created', 'unload', and 'sounds'. These verbs indicate actions performed by the subject, demonstrating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'would unload' which indicates an action being performed by the subject.""
}",['active'],1
3834,[12],They tell me that Pope Francis is sounding more and more like the men who abused them.,Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is sounding' with the subject 'Pope Francis' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'tell' and 'is sounding', indicating an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is sounding' which indicates an action performed by the subject 'Pope Francis'.""
}",['active'],1
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Predication,['stative'],"['stative', 'compound', 'active']",['active'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' in the phrase 'is a moving target'.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (constitute, surveilling) and stative verbs (is, has been).""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'constitute'.""
}",['active'],0
3840,[12],"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'is not an insignificant quirk'. This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'are always attacked' which indicates an action being performed by the subject 'houses of contemplatives'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'are always attacked' which indicates an action being performed by the subject 'houses of contemplatives'.""
}",['active'],0
3841,[12],It collaborates in the same way that the Vichy government in France collaborated with the Nazis.,Predication,['active'],['active'],['stative'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'collaborates' which indicates an action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'collaborates' which indicates an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'collaborates' which indicates an action being performed by the subject.""
}",['active'],1
3855,[13  8],"And then, and then as no doubt was expected, if not planned, came a long series of false last-minute smears designed to scare me and drive me out of the process before any hearing occurred.",Predication,"['stative', 'active']","['compound', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (was expected, planned, came, designed, scare, drive) and a compound structure with multiple verbs about one subject (came, designed).""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'came' and 'designed', indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb 'came' and 'designed', both referring to the subject 'a long series of false last-minute smears'.""
}",['compound'],0
3871,[13],"And it seems clear from the way it was done, and the way Francis treated Muller in general, that he was indeed got rid of.",Predication,"['stative', 'active']","['stative', 'active']",['stative'],,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was done' which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was done' indicating an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was done' which indicates an action performed by the subject.""
}",['active'],1
3886,[ 9  9 13],Peradventure there be fifty righteous within the city: wilt thou also destroy and not spare the place for the fifty righteous that are therein?,Predication,"['stative', 'active']","['stative', 'compound', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'be' in the form of 'there be fifty righteous within the city'. This is a static state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'be' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'be' in the form of 'there be'. This indicates a state of existence rather than an action.""
}",['stative'],1
3895,[13],Impossible.,Predication,[],[],[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The verb 'impossible' is a stative verb, expressing a state of being rather than an action.""
}",['stative'],timeout,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The verb 'impossible' is a stative verb expressing a state of being, rather than an action.""
}",['stative'],[],['stative'],-1,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The word 'impossible' is a stative verb, indicating a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The word 'impossible' is a stative verb, as it describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The word 'impossible' is a stative verb, indicating a state of being rather than an action.""
}",['stative'],1
3937,[ 9  9 13],"Of course this would be of little interest to secular journalists, who have paid no mind to his habit of rewriting Catholicism, but the sex abuse crisis is something secular journalists are very interested in, a fact Bergoglio seems not to have understood.",Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (have paid, is) and a compound structure with multiple verbs (have paid, is, seems to have understood).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (have paid, is, are) and a compound structure with multiple verbs (have paid, seems not to have understood).""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'have paid', 'is', and 'seems', indicating actions or states of being.""
}",['active'],0
3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Predication,['stative'],['stative'],['stative'],,[],,[],,[],['stative'],['stative'],1,['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is viewed' which expresses a state of being or a condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is viewed' which expresses a state of being or a condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is viewed', which expresses a state of being or a condition.""
}",['stative'],1
3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'allow' with a subject 'It' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'allow' with a subject 'It' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'allow' with a subject 'It' performing the action.""
}",['active'],1
3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'allow' indicating the action performed by the subject 'It'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'allow' indicating the action performed by the subject 'it'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'allow' which indicates the subject's action of not permitting Iran to send or receive funds.""
}",['active'],1
3988,[ 8 13],They make sure that the Islamic instruction in these textbooks presents a picture of Islam that is so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.,Predication,['active'],"['stative', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'presents' which indicates an action being performed by the subject 'Islamic instruction'.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('make', 'presents') and a compound structure with multiple verbs ('make', 'presents').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'presents' which indicates an action being performed by the subject 'Islamic instruction'.""
}",['active'],0
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'filed' indicating the action performed by the parents.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'filed' which indicates that the parents took action by filing a federal complaint.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'filed' which indicates the action performed by the subject 'parents'.""
}",['active'],1
4019,[13],"Anti-jihadist activist Pamela Geller praised Orban for his honesty and wrote, ""At last, a politician who speaks the truth about the Muslim invasion of Europe.",Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active"", ""compound""]
  ,
  ""Explanation"": ""The sentence contains an active verb 'praised' and a compound verb 'speaks' and 'wrote' about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
  ,
  ""Explanation"": ""The sentence contains an active verb 'praised' and a compound verb 'speaks' and 'wrote' about the same subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
  ,
  ""Explanation"": ""The sentence contains an active verb 'praised' and a compound verb 'speaks' and 'wrote' about one subject, Pamela Geller.""
}","['active', 'compound']",1
4024,[13],"Specifically, one executive suggests paying for the rides of Latinos to get them to the polls — if they vote for Clinton, that is.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'suggests' which indicates an action being performed by the executive.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'suggests' which indicates an action being performed by the executive.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'suggests' which indicates an action being performed by the executive.""
}",['active'],1
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Predication,['stative'],['stative'],['stative'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'was' and 'was the former roommate.' These verbs indicate action and therefore the use of active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was' in the past tense.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was' in the phrase 'was the former roommate'.""
}",['active'],1
4041,[13  8  8  8],"How inconvenient that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrumentum Laboris argues that:",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'blasted' and 'argues'. These verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'were blasted' and 'argues'. These verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'were blasted' and 'argues'. These verbs indicate actions being performed by the subjects.""
}",['active'],1
4169,[13],This emphasis is repeated so often one might almost think there is a concern in Rome that the “fruitful” post-conciliar monastic life is in danger of fizzling out… for… some reason…,Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],['stative'],1,['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains the stative verb 'is' in the phrase 'is in danger', indicating a state of being or existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains the stative verb 'is' in the phrase 'is in danger'. This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains the stative verb 'is' in the phrase 'is in danger', indicating a state of being or existence.""
}",['stative'],1
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Predication,"['stative', 'active']","['compound', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'was coming', 'heading', 'was attacked', 'hit', 'knocked down', 'pulled', 'beaten', and 'shouting'. Additionally, there are compound verbs like 'was attacked', 'pulled by', and 'beaten while'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs describing the actions of the attacker (e.g., 'was coming out', 'heading', 'was attacked', 'hit', 'knocked down', 'pulled', 'beaten') and also includes compound verbs ('was attacked', 'pulled by the hair', 'beaten').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'was coming', 'heading', 'was attacked', 'hit', 'knocked down', 'pulled', 'beaten', and 'shouting'. These active verbs indicate the actions and events taking place in the sentence.""
}",['active'],0
4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'stabbed' which indicates the subject 'Muslim terrorist' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'stabbed' which indicates the subject 'Muslim terrorist' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'stabbed' which indicates the subject 'Muslim terrorist' performing the action.""
}",['active'],1
4236,[13  1],They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old.,Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'threatened' which indicates an action performed by the subject 'they'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'threatened' which directly attributes the action to the subject 'they'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'threatened' which indicates an action performed by the subject.""
}",['active'],1
4263,[ 9 14  9],"With the leftist media entirely focused on the push to ban AR-15s and repeal the Second Amendment, practically no one noticed Louis Farrakhan's Saviours’ Day 2018 Address in which he told an approving audience that ""powerful Jews are my enemy,"" and ""white folks are going down,"" according to The Washington Examiner.",Predication,"['stative', 'active']","['stative', 'compound', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'focused', 'noticed', and 'told', indicating actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'focused', 'noticed', 'told', and 'are'. These verbs indicate actions being performed by the subjects in the sentence.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'focused', 'noticed', 'told', and 'are'. These active verbs indicate the use of active voice in the sentence structure.""
}",['active'],1
4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'get' indicating an action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'get' indicating an action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'get' indicating an action being performed.""
}",['active'],1
4270,[14],Long live the Fifth Estate!”,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],[],-1,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' contains the stative verb 'live,' which expresses a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'live' which expresses a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' contains the stative verb 'live', which expresses a state rather than an action.""
}",['stative'],1
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Predication,"['stative', 'active']","['stative', 'active']",['stative'],,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'saying' which indicates an action performed by the subject 'Igor Sadikov'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'saying' which indicates an action performed by the subject 'Igor Sadikov'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'saying' which indicates an action performed by the subject 'Igor Sadikov'.""
}",['active'],1
4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'come' in the form of 'can come', indicating an action performed by the subject 'our worst nightmares'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'come' in the form of 'can come', indicating an action performed by the subject 'our worst nightmares'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'come' in the form of 'can come', indicating an action performed by the subject 'our worst nightmares'.""
}",['active'],1
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Predication,"['stative', 'active']","['compound', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'like', 'understand', 'made', and 'promising', which indicate action and direct engagement.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'like', 'understand', 'made', and 'promising', which indicate actions being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'don’t like', 'can’t understand', 'made', and 'promising', indicating actions or states of being.""
}",['active'],1
4292,[14],"The leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday, and repeatedly vow that they will ultimately destroy the United States of America and the state of Israel.",Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],"['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'order', 'chant', 'vow', and 'destroy', which indicate actions being performed by the leaders of the Islamic Republic of Iran.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'order', 'chant', 'vow', and 'destroy', which indicate actions being performed by the leaders of the Islamic Republic of Iran.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'order', 'chant', 'vow', and 'destroy'. These active verbs indicate actions being performed by the leaders of the Islamic Republic of Iran.""
}",['active'],1
4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Predication,['stative'],['active'],['active'],,[],,[],,[],['active'],[],-1,[],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The headline contains a compound verb 'May Un-Endorse' which consists of two verbs 'may' and 'un-endorse' related to the same subject.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The headline contains a compound verb 'May Un-Endorse' which consists of two verbs 'may' and 'un-endorse' related to the same subject.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The headline contains a compound verb 'May Un-Endorse' which consists of two verbs 'may' and 'un-endorse' related to the same subject.""
}",['compound'],1
4302,[13 14],A Texas mother’s teenage son was allegedly attacked at a Whataburger for wearing a MAGA (Make America Great Again) hat.,Predication,[],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive construction with 'was allegedly attacked' as the passive verb form.""
}",['active'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive construction with 'was allegedly attacked', indicating that the subject (the teenage son) is being acted upon rather than performing the action.""
}",['active'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The passive voice is used in the sentence 'was allegedly attacked' to emphasize the action on the teenage son without specifying the attacker.""
}",['active'],1
4306,[14],"Under that was a tweet from Jon Ralston of Ralston Reports in Nevada saying, among other things, that “Trump is dead” because of Latino turnout in early voting in the state.",Predication,['stative'],['stative'],['active'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'saying' and 'is' which indicates an active form of predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'saying' which indicates an action performed by the subject 'Jon Ralston'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'saying' which indicates an action performed by the subject 'Jon Ralston'.""
}",['active'],1
4307,[14 14],The third page of the email begins with another headline and image of a Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'begins' which indicates an action performed by the subject 'the third page of the email'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'begins' which indicates an action performed by the subject 'the third page of the email'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'begins' which indicates an action performed by the subject.""
}",['active'],1
4315,[ 9 14],"Bishop Morlino does this in a moment when he is under heavy attack as a “hater” for defending the Church’s teaching on marriage—an attack, by the way, which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year.",Predication,['active'],"['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'does' and 'prompted', indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'does' and 'defending', which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'does', 'is', 'prompted', and 'join'. These verbs indicate actions being performed by the subject.""
}",['active'],1
4318,[14],Kill the Messenger,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains the active verb 'kill,' which is an example of an active verb predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'kill' which is an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The title 'Kill the Messenger' contains an active verb 'kill', indicating an action being performed.""
}",['active'],1
4320,[14],"Among the signs held by protesters in Chile last week were those reading, “Ni zurdos, ni tontos,” (Neither lefties nor stupid).",Predication,['stative'],"['compound', 'active']",['active'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'were' indicating a state of being (holding signs), but does not contain active or compound verbs.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'were' indicating a state of being for the signs held by the protesters.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'were reading' which indicates an action performed by the subject 'protesters'.""
}",['active'],0
4329,[14],"Representatives work for us, we do not work for them.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'work' and 'work' which indicate the subject 'Representatives' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'work' and 'do work' which indicate action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""]
  ,
  ""Explanation"": ""The sentence contains active verbs 'work' and 'work', indicating that the subject 'Representatives' perform the action.""
}",['active'],1
4334,[14],"Such circular “reasoning” would be amusing if it were not so emblematic of what one writer called “Kavanaugh Derangement Syndrome.""",Predication,"['stative', 'active']","['stative', 'active']",['stative'],,[],,[],,[],"['stative', 'active']",['stative'],0,['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'be' in the form of 'would be' and 'were'.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'were' and an adjective 'amusing' to describe the state of the reasoning.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'be' in the form of 'would be', indicating a state of being or existence.""
}",['stative'],1
