sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
3805,[11 13],"And Shapira, who “enjoys writing about people who have served in the military and intelligence communities” had an ethical duty to point out Helms’ proclivity for lying in his article.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'enjoys writing about people who have served in the military and intelligence communities' and 'had an ethical duty to point out Helms’ proclivity for lying in his article' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses an asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'writing about people who have served in the military and intelligence communities' and 'point out Helms’ proclivity for lying' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'writing about people who have served in the military and intelligence communities' and 'point out Helms’ proclivity for lying' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1
3806,[11  8],"The Guardian, reputedly once a great liberal newspaper, conducted a vendetta against Julian Assange.",Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'reputedly once a great liberal newspaper' and 'conducted a vendetta against Julian Assange' are listed together, implicitly lumping The Guardian into the same category."" 
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'The Guardian', 'once a great liberal newspaper', and 'a vendetta against Julian Assange' are implicitly bracketed together as aspects of the same entity.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton with the listing 'reputedly once a great liberal newspaper, conducted a vendetta against Julian Assange.'""
}",['asyndenton'],[],['bracketing'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'reputedly once a great liberal newspaper' brackets The Guardian with the description, implicitly categorizing it as a liberal newspaper.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'reputedly once a great liberal newspaper' brackets The Guardian with a specific characteristic, suggesting a change in its reputation or stance.""
}",['bracketing'],0
3808,[11  6],"The Guardian, which used to consider itself the most enlightened newspaper in the country, has probably been the worst.",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the conjunction 'and' between every item (enlightened, newspaper, country) indicating polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing"", ""asyndenton""],
  ""Explanation"": ""The items 'most enlightened newspaper in the country' and 'has probably been the worst' are listed together without any conjunction, and are implicitly lumped into the same category.""
}","['bracketing', 'asyndenton']","{
  ""Properties"": [
    ""bracketing"",
    ""polysyndenton""
  ],
  ""Explanation"": ""The items in the list 'all male Saudi rulers, Catholic priesthood, Taliban, and the boys club running Enron' are implicitly lumped into the same category, demonstrating bracketing. Additionally, the use of 'and' between every item shows polysyndenton.""
}","['bracketing', 'polysyndenton']",[],['polysyndenton'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Guardian' and 'the most enlightened newspaper in the country' implies that they are lumped together as part of the same category, suggesting a contrast between their self-perception and their actual performance.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Guardian' and 'the most enlightened newspaper in the country' implicitly lumps them together as part of the same category, suggesting a contrast between the former perception and the current reality.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Guardian' and 'the most enlightened newspaper in the country' implicitly lumps them together as part of the same category, suggesting a contrast between their former perception and their current reality.""
}",['bracketing'],1
3809,[12],The demonic forces we know are the driving force behind this supreme moment of heresy and destruction aren’t really looking at the undermining of marriage as their primary goal; they want to get at the Eucharist.,Series,[],[],[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The list 'heresy and destruction' suggests a chain of causality, indicating the escalating severity of the situation.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'heresy', 'destruction', and 'undermining' suggests a connection or linkage between these concepts.""
}",['polysyndenton'],"``` 
{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the demonic forces and their driving force behind the moment of heresy and destruction.""
}
```",['asyndenton'],[],['gradatio'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton technique by repeating the conjunction 'and' between the items 'heresy', 'destruction', and 'undermining of marriage', creating a sense of accumulation and emphasis.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton technique by using the conjunction 'and' between 'heresy', 'destruction', and 'marriage', creating a sense of accumulation and emphasis.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between 'heresy', 'destruction', and 'marriage', demonstrating the use of polysyndenton.""
}",['polysyndenton'],1
3811,[ 9 12],"John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served ad enabled the German occupation of France.”",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'served,' 'and,' and 'enabled' creates a polysyndenton in the listing of the behavior of the Vichy government.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The all male Saudi rulers, Catholic priesthood, Taliban, and the boys club running Enron are all listed together as examples of exclusive groups in power.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton with the listing of 'speak out, stand in solidarity, exposing the behavior' without any conjunctions.""
}",['asyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'speak out', 'stand in solidarity', and 'exposing' suggests the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'speak out on Julian Assange’s behalf', 'stand in solidarity with Assange in exposing the behavior of the Establishment', and 'labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment' demonstrates the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'speak out', 'stand in solidarity', and 'exposing' suggests the presence of polysyndenton in the text.""
}",['polysyndenton'],1
3814,[12],"It’s as if the U.S. Army stopped to interrogate every German soldier who crashed through the Ardennes Forest at the beginning of the Battle of the Bulge in 1944, to see if each one’s actions had anything to do with the German Army and Adolf Hitler’s war aims.",Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndenton by listing actions without using any conjunctions.""
}",['asyndenton'],"{
    ""Properties"": [""asyndeton""],
    ""Explanation"": ""The example text uses a list of actions without any conjunctions, mirroring the rapid and staccato nature of the events being described.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing actions without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between 'German Army' and 'Adolf Hitler’s war aims', which is an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing actions without using any conjunctions, creating a sense of urgency and rapid movement.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between 'German Army' and 'Adolf Hitler’s war aims', indicating the use of polysyndenton.""
}",['polysyndenton'],0
3816,[12],"There is still no mosque or Islamic school in the United States that teaches young Muslims why they should reject the understanding of Islam taught by al-Qaeda, ISIS, and other jihad terror groups.",Series,[],[],[],"{
  ""Properties"": [
    ""bracketing""
  ],
  ""Explanation"": ""The items 'al-Qaeda, ISIS, and other jihad terror groups' are implicitly lumped into the category of groups teaching the understanding of Islam that young Muslims should reject.""
}",['bracketing'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [
    ""bracketing""
  ],
  ""Explanation"": ""The items 'al-Qaeda, ISIS, and other jihad terror groups' are listed together, implicitly lumped into the same category of extremist groups."" 
}",['bracketing'],[],['bracketing'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists items without using any conjunctions, which is characteristic of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1
3817,[12],"Soros, for his part, compared Orban unfavourably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930's -- when Hungary was allied with Nazi Germany -- and was more oppressive than Cold War Soviet occupation.",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'the Nazis and the Communists' suggests the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio"", ""polysyndenton""],
  ""Explanation"": ""The list of comparisons suggests a chain of causality and uses the conjunction 'and' between every comparison.""
}","['gradatio', 'polysyndenton']","{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the conjunction 'and' between 'the Nazis' and 'the Communists' to list the groups that Orban was unfavorable compared to, indicating the use of polysyndenton.""
}",['polysyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence lists two comparisons in a chain, suggesting a progression from one to the other, which is characteristic of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence contains a gradatio as it lists comparisons in a chain of causality, suggesting a progression from one negative aspect to an even more oppressive one.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence contains a gradatio as it lists comparisons in a chain of causality, suggesting that Orban's rule evokes dark tones from the 1930's, when Hungary was allied with Nazi Germany, and was more oppressive than Cold War Soviet occupation.""
}",['gradatio'],1
3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [
    ""polysyndeton""
  ],
  ""Explanation"": ""The use of 'and' between 'fascism' and 'his presence' in the sentence suggests the use of polysyndeton.""
}",['polysyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fascism' and 'his presence' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'condoning fascism' and 'his presence is not conducive to the public good' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fascism' and 'his presence' creates a polysyndeton in the sentence.""
}",['polysyndenton'],1
3820,[ 1 12],"…Chris Bryant, a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is “not conducive to the public good”, a senior Labour MP has said.",Series,[],[],[],"{
  ""Properties"": [""bracketing"", ""asyndenton""],
  ""Explanation"": ""The list of reasons to ban Donald Trump, 'condoning fascism' and 'his presence is not conducive to the public good', is bracketed together suggesting they belong to the same category. The items are listed without using any conjunctions, making it an example of asyndenton.""
}","['bracketing', 'asyndenton']","{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items 'urging her to go further' and 'issue an official ban' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton"", ""polysyndeton""],
  ""Explanation"": ""The example text uses both asyndeton ('urging her to go further, and issue an official ban') and polysyndenton ('condoning fascism and his presence is not conducive to the public good').""
}","['asyndenton', 'polysyndenton']",[],"['bracketing', 'asyndenton']",-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fascism' and 'his presence' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'condoning fascism' and 'his presence is not conducive to the public good' creates a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'condoning fascism' and 'his presence is not conducive to the public good' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],1
3823,[12],"And since Trump’s Stalinist statements, there are at least 24 additional states that are currently considering passing “red flag” laws.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions between them.""
}",['asyndenton'],"```json
        {
            ""Properties"": [""bracketing""],
            ""Explanation"": ""The items ('Trump’s Stalinist statements' and 'at least 24 additional states') are listed together, implicitly lumped into the same category.""
        }
```",['bracketing'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'at least 24 additional states' implies an increasing order, indicating that the number of states considering passing 'red flag' laws is growing.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'at least 24 additional states' implies an increasing order, indicating that more states are considering passing 'red flag' laws.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order""],
  ""Explanation"": ""The use of 'at least 24 additional states' implies an increasing order, indicating that more states are considering passing 'red flag' laws.""
}",['order_(incrementum)'],1
3824,[ 7 12],"This “I’m offended” or “his gun scares me” complaint is nothing but cover for little Nazis to try and deny another person their Natural, God-given liberty.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'or' without any conjunctions when listing the complaints.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses a series of phrases without using any conjunctions to list them, similar to the example of 'I came, I saw, I conquered.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing two complaints without any conjunction between them.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Natural', 'God-given', and 'liberty' indicates the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'or' between 'I'm offended' and 'his gun scares me' qualifies as polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'or' between 'I'm offended' and 'his gun scares me' suggests a polysyndeton structure.""
}",['polysyndenton'],1
3827,[12],"An enlightened, progressive school was suddenly transformed into something harking back to the days of Nazi Germany and the Nuremberg Laws.",Series,[],[],[],"{
  ""Properties"": [""bracketing"", ""asyndenton""],
  ""Explanation"": ""The list of 'enlightened, progressive school' is implicitly bracketed together, and 'Nazi Germany' and 'the Nuremberg Laws' are listed without any conjunctions, demonstrating asyndenton.""
}","['bracketing', 'asyndenton']","{
  ""Properties"": [""bracketing"", ""gradatio""],
  ""Explanation"": ""The text uses bracketing to list 'Nazi Germany' and 'the Nuremberg Laws' together, implicitely linking them as part of the same category. It also uses gradatio with the phrase 'harking back to', suggesting a chain of causality between the enlightened school and the Nazi Germany era."" 
}","['bracketing', 'gradatio']","{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text implicitly lumps together 'Nazi Germany' and 'the Nuremberg Laws' as historical references related to the sudden transformation of the school.""
}",['bracketing'],[],"['bracketing', 'asyndenton']",-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Nazi Germany' and 'the Nuremberg Laws' in the same sentence implicitly lumps them together as examples of a similar category, indicating the use of bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Nazi Germany' and 'the Nuremberg Laws' together implicitly lumps them into the same category, suggesting a connection between the two in terms of historical reference.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Nazi Germany' and 'the Nuremberg Laws' together implicitly lumps them into the same category, suggesting a connection between the two in terms of historical reference.""
}",['bracketing'],1
3828,[12],There could be only one answer: communists.,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The list of items 'communists' is not connected by any conjunctions."" 
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses the asyndenton property by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text features a list of items without any conjunctions, using asyndeton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the possible answer, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the items, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the possible answer, creating an asyndeton.""
}",['asyndenton'],1
3831,[ 9 12],I call them Vichy journalists — after the Vichy government that served and enabled the German occupation of wartime France.,Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'Saudi rulers, Catholic priesthood, Taliban, and the boys club running Enron' are listed together and implicitly grouped under the category of 'male-dominated organizations'.""
}",['bracketing'],"{
    ""Properties"": [""bracketing""],
    ""Explanation"": ""The items 'Vichy journalists' are listed together as a collective category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'Vichy journalists' are listed together as a single category.""
}",['bracketing'],[],['bracketing'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Vichy journalists' implicitly lumps them together as a single category, similar to 'Vichy government' and 'German occupation' in the example.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Vichy journalists' implicitly lumps them together as a single category, similar to 'Vichy government' and 'German occupation'.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Vichy journalists' implicitly lumps them together as a single category, similar to 'Vichy government' and 'German occupation' in the example.""
}",['bracketing'],1
3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Series,[],[],[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'both...and' in the comparison suggests a chain of causality, similar to the gradatio rhetorical device.""
}",['gradatio'],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The use of overlapping items in the comparison suggests a chain of causality, making the text an example of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'Nazi Germany' and 'Communists' in the comparison Soros makes.""
}",['polysyndenton'],[],['gradatio'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence contains a gradatio as it lists two items (Nazis and Communists) with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence contains a gradatio as it lists two comparisons in a chain, suggesting a progression from one to the other.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence contains a gradatio as it lists two items (Nazis and Communists) with overlapping, suggesting a chain of causality.""
}",['gradatio'],1
3833,[ 9  8  8  5 12],"I never thought I’d see the day when a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists, would unload on Pope Bergoglio with the following headline: “Does Francis know he sounds like an abuser?”",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions, for example: 'a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists.'""
}",['asyndenton'],"{
    ""Properties"": [""polysyndenton""],
    ""Explanation"": ""The use of the conjunction 'and' between 'preening', 'Internet-created', 'neo-Catholic', 'doyenne', 'notorious', 'crude', 'often unprintable', and 'invective' indicates the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the conjunction 'and' between 'preening', 'Internet-created', 'neo-Catholic', and 'doyenne'.""
}",['polysyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'preening', 'Internet-created', 'neo-Catholic', 'doyenne', 'notorious', 'crude', and 'often unprintable' creates a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'and' between 'preening', 'Internet-created', 'neo-Catholic', 'notorious', 'crude', and 'often unprintable'.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'preening, Internet-created neo-Catholic doyenne' and 'notorious as Mark Shea for her crude and often unprintable invective against traditionalists' suggests the polysyndenton property.""
}",['polysyndenton'],1
3834,[12],They tell me that Pope Francis is sounding more and more like the men who abused them.,Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The item 'Pope Francis' is lumped together with 'the men who abused them' as part of the same category.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between every item (truth, love, courage, honesty) in the list is an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses a listing of items without any conjunctions in the form of 'more and more'.""
}",['asyndenton'],[],['bracketing'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'more' and 'more' suggests a polysyndenton structure.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'more' and 'more' suggests a polysyndenton structure.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'more' and 'more' suggests a polysyndenton structure.""
}",['polysyndenton'],1
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Series,[],[],[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'over and over again' suggests a chain of causality, which is a characteristic of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton to list characteristics of a 'special need.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing 'special need', 'Gestapo like police state', and 'moving target' without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'over and over again' suggests a chain of causality, indicating the presence of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'over and over again' suggests a chain of causality, indicating the presence of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'over and over again' suggests a chain of causality, indicating the presence of gradatio.""
}",['gradatio'],1
3840,[12],"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Series,[],[],[],timeout,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the various secularist regimes that have attacked houses of contemplatives.""
}",['asyndenton'],"{
    ""Properties"": [""gradatio""],
    ""Explanation"": ""The text lists a chain of historical events from Henry VIII to the Soviet Union, suggesting a chain of causality.""
}",['gradatio'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'from Henry VIII to the Soviet Union' suggests a chain of causality, indicating a gradatio structure.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence presents a chain of causality, suggesting a historical progression from Henry VIII to the Soviet Union, indicating a pattern of attacks on houses of contemplatives by secularist regimes.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'and' between 'Henry VIII' and 'the Soviet Union' to list examples of secularist regimes.""
}",['polysyndenton'],0
3841,[12],It collaborates in the same way that the Vichy government in France collaborated with the Nazis.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text is asyndenton because it lists items ('collaborates') without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses an asyndenton to list two entities collaborating in the same way.""
}",['asyndenton'],"``` 
{
    ""Properties"": [""asyndenton""],
    ""Explanation"": ""The example text uses asyndenton by listing 'collaborates' and 'collaborated' without any conjunctions.""
}
```",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'the Vichy government in France' and 'the Nazis' demonstrates polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'the Vichy government in France' and 'the Nazis' indicates the presence of polysyndenton.""
}",['polysyndenton'],0
3855,[13  8],"And then, and then as no doubt was expected, if not planned, came a long series of false last-minute smears designed to scare me and drive me out of the process before any hearing occurred.",Series,[],[],['polysyndenton'],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and then' repeatedly in the sentence demonstrates the polysyndenton property, where conjunctions are used between every item in a list.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and then' and 'if not' suggests the presence of polysyndenton, as conjunctions are used between every item in the series.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and then' repeatedly in the sentence demonstrates polysyndenton, as conjunctions are used between every item in the series.""
}",['polysyndenton'],1
