sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Phrases_built_on_verbs,[],[],[],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'SIGNED by #potus' functions as an adjective phrase, modifying the noun 'hat'.""
}
```",['participal_phrases'],"```json
{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The phrase 'SIGNED by #potus' is a participal phrase, as it uses the participle 'SIGNED' to modify the noun 'hat'.""
}
```",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' is a participal phrase modifying the action of getting a new #maga hat.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' is a participal phrase, as it describes the state of the hat being signed by #potus.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to get me this young man’s information' functions as an adverb, indicating the purpose or reason for the action 'can get'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to get me this young man’s information' functions as an adverb, indicating the purpose or reason for the action 'can get'.""
}",['inifinitive_phrases'],0
4270,[14],Long live the Fifth Estate!”,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on verbs, so none of the properties are present.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on verbs.""
}",[],"``` 
{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any participal or infinitive phrases built on verbs.""
}
```",[],[],[],1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' contains a participial phrase 'live the Fifth Estate', where 'live' is a present participle describing the ongoing action of 'the Fifth Estate' existing or enduring.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' contains a participial phrase with the participle 'live' modifying the noun 'Fifth Estate'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' contains a participal phrase, as 'Long live' is a fixed expression functioning as a wish or blessing, and 'the Fifth Estate' is the subject of the phrase.""
}",['participal_phrases'],1
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],[],,[],,[],,[],['participal_phrases'],['participal_phrases'],1,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist”' is a participial phrase modifying 'incidents'. It provides additional information about the nature of the anti-Semitic incidents.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'saying: “punch a zionist.”' which modifies the noun 'Igor Sadikov'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'saying: “punch a zionist.”' which modifies the noun 'Igor Sadikov'.""
}",['participal_phrases'],1
4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'especially from Africa' is a participial phrase modifying the noun 'immigration'.""
}",['participal_phrases'],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The phrase 'especially from Africa' can be considered a participal phrase, as it provides additional information about the action of the main verb 'come true.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'mass immigration' functions as a participal phrase modifying the subject 'nightmares'.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'especially from Africa' functions as a participial phrase, modifying the noun 'immigration'. It provides additional information about the type of immigration being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'with mass immigration, especially from Africa' functions as a participial phrase modifying the subject 'nightmares'. It describes the circumstances under which the nightmares can come true.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""]
}

 	",['participal_phrases'],1
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Phrases_built_on_verbs,[],['participal_phrases'],[],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'promising to Drain the Swamp' which modifies the noun 'man'. This participial phrase provides additional information about the man and his actions.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'promising to Drain the Swamp' which modifies the noun 'man'. This participial phrase provides additional information about the man and his actions.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'promising to Drain the Swamp' which modifies the noun 'man'. This participial phrase provides additional information about the man and his actions.""
}",['participal_phrases'],1
4292,[14],"The leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday, and repeatedly vow that they will ultimately destroy the United States of America and the state of Israel.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'repeatedly vow that they will ultimately destroy the United States of America and the state of Israel' modifies the subject 'leaders' to describe the actions they are taking.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'repeatedly vow' is a participal phrase expressing the action of the leaders."" 
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'repeatedly vow' is used in the example text.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to chant' which functions as an adverb, telling us why the leaders order their people.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to chant 'Death to America' in mosques every Friday' which functions as an adverbial, explaining why the leaders order their people.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to chant' which functions as an adverbial infinitive directing the interpretation of the action 'order'. It tells us why the leaders order their people.""
}",['inifinitive_phrases'],1
4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'Un-Endorse Dem Rep Over 'Jewish Question'' is used in the example text.""
}",['participal_phrases'],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Un-Endorse Dem Rep' is a participal phrase that expresses an action as a participle.""
}
```",['participal_phrases'],timeout,[],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The headline contains a participial phrase 'May Un-Endorse Dem Rep Over 'Jewish Question', where 'May Un-Endorse' is a participle phrase describing the action that J Street 'Kapos' may take.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The headline contains a participial phrase 'May Un-Endorse Dem Rep Over 'Jewish Question', where 'May Un-Endorse' is a participial phrase indicating a potential action by the subject.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The headline contains a participal phrase 'May Un-Endorse', where 'May' is the auxiliary verb and 'Un-Endorse' is the participle, indicating a potential action by the subject.""
}",['participal_phrases'],1
4302,[13 14],A Texas mother’s teenage son was allegedly attacked at a Whataburger for wearing a MAGA (Make America Great Again) hat.,Phrases_built_on_verbs,[],[],['participal_phrases'],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'wearing a MAGA (Make America Great Again) hat', which modifies the noun 'son'. This participial phrase provides additional information about the son and his actions.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'wearing a MAGA (Make America Great Again) hat', which modifies the noun 'son'. This participial phrase provides additional information about the son and his actions.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'wearing a MAGA (Make America Great Again) hat' which modifies the noun 'son'. This participial phrase provides additional information about the son and his actions.""
}",['participal_phrases'],1
4306,[14],"Under that was a tweet from Jon Ralston of Ralston Reports in Nevada saying, among other things, that “Trump is dead” because of Latino turnout in early voting in the state.",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],[],,[],,[],,[],['participal_phrases'],['participal_phrases'],1,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'saying, among other things' contains a participal phrase 'saying' which modifies the action of Jon Ralston.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'saying, among other things' is a participial phrase modifying the verb 'tweet'. It indicates the action of saying something and changes the relation of that action to the agent, Jon Ralston.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'saying, among other things, that 'Trump is dead' because of Latino turnout in early voting in the state' is a participial phrase modifying the noun 'tweet'. It is headed by the present participle 'saying'.""
}",['participal_phrases'],1
4307,[14 14],The third page of the email begins with another headline and image of a Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign.,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in a red Make America Great Again hat' is a participial phrase describing the Latina woman.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'in a red Make America Great Again hat and “Latinos for Trump” sign.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in a red Make America Great Again hat and “Latinos for Trump” sign' functions as an adjective to provide more information about the Latina woman.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in a red Make America Great Again hat and “Latinos for Trump” sign' is a participial phrase modifying the noun 'woman'. It describes the woman and provides additional information about her appearance and affiliation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in a red Make America Great Again hat and “Latinos for Trump” sign' is a participial phrase modifying the noun 'woman'. It describes the woman and provides additional information about her appearance and political affiliation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in a red Make America Great Again hat and 'Latinos for Trump' sign' is a participial phrase modifying the noun 'woman'. It describes the woman and functions as an adjective in the sentence.""
}",['participal_phrases'],1
4315,[ 9 14],"Bishop Morlino does this in a moment when he is under heavy attack as a “hater” for defending the Church’s teaching on marriage—an attack, by the way, which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year.",Phrases_built_on_verbs,['inifinitive_phrases'],['participal_phrases'],[],,[],,[],,[],['inifinitive_phrases'],['participal_phrases'],-1,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defending the Church’s teaching on marriage' which modifies 'Bishop Morlino'. This phrase functions as an adjective to provide additional information about the subject.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'defending the Church’s teaching on marriage' which modifies 'Bishop Morlino'. This phrase describes the action Bishop Morlino is performing.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'defending the Church’s teaching on marriage' which modifies the noun 'Bishop Morlino'. This participal phrase provides additional information about the action of Bishop Morlino.""
}",['participal_phrases'],1
4318,[14],Kill the Messenger,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The phrase 'Kill the Messenger' can be interpreted as an infinitive phrase, with 'to' implied, as in 'to kill the Messenger'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'Kill the Messenger'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The phrase 'to kill the Messenger' functions as an adverbial infinitive that directs the interpretation of the action in the sentence.""
}",['inifinitive_phrases'],[],['inifinitive_phrases'],-1,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The phrase 'Kill the Messenger' contains an infinitive phrase 'to kill' which functions as the direct object of the verb 'kill'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The phrase 'Kill the Messenger' contains an infinitive phrase 'to kill' which functions as the direct object of the verb 'kill'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The phrase 'Kill the Messenger' contains an infinitive phrase 'to kill' which functions as the direct object of the verb 'kill'.""
}",['inifinitive_phrases'],1
4320,[14],"Among the signs held by protesters in Chile last week were those reading, “Ni zurdos, ni tontos,” (Neither lefties nor stupid).",Phrases_built_on_verbs,['participal_phrases'],[],[],,[],,[],,[],[],['participal_phrases'],-1,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'held by protesters in Chile last week' is a participial phrase, as it uses the past participle 'held' to describe the signs and functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'held by protesters in Chile last week' is a participial phrase, as it describes the signs and functions as an adjective phrase headed by the participle 'held'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'held by protesters in Chile last week' is a participial phrase, as it describes the signs and functions as an adjective phrase modifying 'signs'.""
}",['participal_phrases'],1
4329,[14],"Representatives work for us, we do not work for them.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'Representatives work for us' is used in the example text.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'Representatives work for us' is used to highlight the action being done by the representatives.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'representatives work for us' contains a participal phrase 'representatives work', which expresses the action as a participle rather than a verb.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to work for them' which functions as an adverb, explaining the purpose or reason for the action 'work'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to work for them' which functions as an adverb to explain the purpose or reason for the action 'work'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'working for us' which modifies the noun 'Representatives'.""
}",['participal_phrases'],0
4334,[14],"Such circular “reasoning” would be amusing if it were not so emblematic of what one writer called “Kavanaugh Derangement Syndrome.""",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being amusing' is a participial phrase describing the circular reasoning.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'being amusing' is used to describe the circular reasoning.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'Kavanaugh Derangement Syndrome.'""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'called 'Kavanaugh Derangement Syndrome'' is a participial phrase, as it is headed by the participle 'called' and functions as an adjective to modify 'writer'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'called 'Kavanaugh Derangement Syndrome'' is a participial phrase, as it is headed by the participle 'called' and functions as an adjective to modify 'writer'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'called 'Kavanaugh Derangement Syndrome'' is a participial phrase, as it is headed by the participle 'called' and functions as an adjective to modify 'writer'.""
}",['participal_phrases'],1
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Character Assassination' can be considered a participal phrase because it describes a state of being or action, rather than a specific event or action.""
}",['participal_phrases'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on verbs, as it is a title or headline rather than a complete sentence with a verb phrase.""
}",[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'character assassination' can be interpreted as a participal phrase, with 'assassination' being a participle expressing a continuous action.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' contains a participial phrase 'Last-Minute Character Assassination' which functions as an adjective phrase describing the noun 'The'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' contains a participial phrase 'Last-Minute Character Assassination' which modifies the noun 'The' and provides additional information about the nature of the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' contains a participial phrase 'Last-Minute Character Assassination' which modifies the noun 'The' and functions as an adjective phrase.""
}",['participal_phrases'],1
4353,[ 7 14],"""For us, Hungary is first.",Phrases_built_on_verbs,[],[],[],timeout,[],timeout,[],timeout,[],[],[],1,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to be first' which functions as an adverbial, explaining the reason or purpose for Hungary being first for 'us'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to be first' which functions as an adverbial, explaining the reason or purpose for Hungary being first for 'us'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'For us', which functions as an adverbial phrase modifying the verb 'is'.""
}",['participal_phrases'],0
4359,[14],"JP: It could but I don’t believe it would be, because power respects power.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The adverbial infinitive 'to be' directs the interpretation of the action 'believe'.""
}",['inifinitive_phrases'],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'power respects power' functions as an adjective to describe the noun 'power'.""
}
```",['participal_phrases'],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The participle phrase 'because power respects power' modifies the verb 'don't believe' and changes the relation of that action to an agent.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'power respects power' contains a participal phrase 'power respects', where 'respects' is a present participle.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'power respects power', where 'respects' is used as a participle to modify 'power'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'power respects power' contains a participal phrase 'power respects', which is an adjective phrase headed by the participle 'respects'.""
}",['participal_phrases'],1
4366,[15],The authorities allowed him to commit the crime.,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The phrase 'to commit the crime' is an infinitive phrase that functions as an adverb, explaining why the authorities allowed him.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The phrase 'to commit the crime' is an infinitive phrase that functions as the direct object of the verb 'allowed'. It tells us what action the authorities allowed him to do.""
}",['inifinitive_phrases'],timeout,[],[],['inifinitive_phrases'],-1,[],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to commit the crime' which functions as the direct object of the verb 'allowed'. The infinitive phrase tells us the purpose or result of the action 'allowed'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to commit the crime', which functions as the direct object of the verb 'allowed'. This infinitive phrase tells us the purpose or result of the action 'allowed'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to commit the crime', which functions as the direct object of the verb 'allowed'. The infinitive phrase tells us the purpose or result of the action 'allowed'.""
}",['inifinitive_phrases'],1
4367,[15],They want to preserve the FBI’s reputation.,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [
    ""inifinitive phrases""
  ],
  ""Explanation"": ""The phrase 'to preserve the FBI's reputation' is an infinitive phrase functioning as the direct object of the verb 'want'.""
}",['inifinitive_phrases'],"{
    ""Properties"": [""infinitive phrases""],
    ""Explanation"": ""The infinitive phrase 'to preserve the FBI’s reputation' functions as the object of the verb 'want'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to preserve the FBI's reputation' functions as the direct object of the verb 'want'.""
}",['inifinitive_phrases'],[],['inifinitive_phrases'],-1,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to preserve the FBI’s reputation' functions as an adverb, telling us why the action 'want' occurred.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to preserve the FBI’s reputation' functions as an adverb, telling us why the action of wanting occurred.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to preserve the FBI’s reputation' functions as an adverb, telling us why the action of wanting occurred.""
}",['inifinitive_phrases'],1
4368,[15],They don’t care to see Trump vindicated.,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [
    ""inifinitive phrases""
  ],
  ""Explanation"": ""The presence of the infinitive phrase 'to see Trump vindicated' indicates the purpose or reason for the action of not caring.""
}",['inifinitive_phrases'],"{
  ""Properties"": [
    ""inifinitive phrases""
  ],
  ""Explanation"": ""The phrase 'to see Trump vindicated' is an infinitive phrase functioning as the direct object of the verb 'care'. It tells us what they don't care to do.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to see Trump vindicated' functions as an adverb, telling us why they don't care.""
}",['inifinitive_phrases'],[],['inifinitive_phrases'],-1,[],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see Trump vindicated', which functions as the object of the verb 'care'. It tells us why they don't care.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see Trump vindicated', which functions as the object of the verb 'care'. The infinitive phrase tells us the purpose or intention of the action 'care'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [
    ""inifinitive phrases""
  ],
  ""Explanation"": ""The infinitive phrase 'to see Trump vindicated' functions as an adverb, indicating the purpose or intention behind the action 'care'.""
}",['inifinitive_phrases'],1
4370,[15],The media is very interested in racism.,Phrases_built_on_verbs,[],[],[],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'interested in racism' is a participial phrase modifying the subject 'media'.""
}
```",['participal_phrases'],"{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of participal or infinitive phrases are used in the example text. The sentence does not contain any phrases built on verbs."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any participal or infinitive phrases built on verbs.""
}",[],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'interested in racism', which modifies the subject 'media'. This participial phrase functions as an adjective phrase describing the state of the media.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'interested in racism', where 'interested' is a participle modifying the subject 'media'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'interested in racism', where 'interested' is a participle modifying the subject 'media'.""
}",['participal_phrases'],1
4371,[15],The media is happy to talk about anti-Semitism.,Phrases_built_on_verbs,[],[],[],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The phrase 'happy to talk' is a participal phrase, which modifies the subject 'media'. It functions as an adjective to describe the state of the media.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'to talk about anti-Semitism'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The verb 'talk' is modified by the participal phrase 'happy to talk'.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'to talk about anti-Semitism', which modifies the subject 'the media'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'happy to talk about anti-Semitism' is a participial phrase, as it is headed by the present participle 'talking' and functions as an adjective to describe the media.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'happy to talk about anti-Semitism' is a participial phrase, as it is headed by the participle 'happy' and functions as an adjective to describe the media.""
}",['participal_phrases'],1
4372,[15],Here’s my translation:,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'Here’s my translation' which modifies the subject of the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to send a letter' directs the interpretation of the action 'requires a stamp' in the sentence.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Here's my translation' is a participal phrase 'my translation' acting as an adjective to 'here'.""
}",['participal_phrases'],[],['participal_phrases'],-1,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The translation contains a participal phrase 'waving a flag', which modifies the subject 'John' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The translation contains a participal phrase 'waving a flag', which modifies the subject 'John' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The translation contains participal phrases, as it uses the structure 'Having boiled the water, I made tea.'""
}",['participal_phrases'],1
