sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,res_0.0_V3_2,property_0.0_V3_2
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,Predication,[],[],[],True,[],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The headline contains an active verb 'assassination' which indicates action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The title contains 'assassination', an active verb denoting the action of the character assassination, indicating the use of active verb in the example text.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'assassination' which describes the action of the character assassination. This indicates the use of active predication in the text.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The title contains an active verb 'assassination' which indicates an action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The title contains an active verb 'assassination' which indicates an action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The title contains an active verb 'assassination' which indicates an action being performed.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence The Last-Minute Character Assassination of Judge Kavanaugh does not use active predication. In active predication, the subject typically performs the action and can take a direct object. In the given sentence, The Last-Minute Character Assassination of Judge Kavanaugh, the subject The Last-Minute Character Assassination does not perform an action on a direct object. Instead, it describes an event or an action that happened to Judge Kavanaugh, making it a passive construction.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence The Last-Minute Character Assassination of Judge Kavanaugh does not use stative predication. Stative predication typically involves expressing a state or condition, such as be or know, as in the example He is wet. The given sentence, however, describes an event or action (character assassination) rather than a state or condition, and therefore does not use stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence The Last-Minute Character Assassination of Judge Kavanaugh does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is a single predication about the subject The Last-Minute Character Assassination of Judge Kavanaugh. There is no use of multiple predications of verbs about the same subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",[]
4372,[15],Here’s my translation:,Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains both active verbs and compound verbs. The active verbs show the subject performing the action, and the compound verbs involve multiple actions related to the same subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The example text contains active verbs ('taking', 'ratcheting', 'adding') and compound verbs ('taking', 'folding') about the same subject ('engineers').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs to describe actions, such as 'sent' and 'issued'.""
}",['active'],False,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'translated' and 'posted' which indicate direct action. Additionally, there is a compound verb structure with 'translated and posted' both referring to the subject 'I'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, as it describes the actions and events of the subject.""
}",['active'],0,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The provided sentence Here’s my translation: does not contain a complete predication. It lacks a verb and an action being performed by a subject. Therefore, it does not exemplify active predication as described in the context provided.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The provided sentence Here’s my translation: does not contain a complete statement or predication, so it cannot be analyzed for stative predication. In order to determine if the sentence uses stative predication, a complete sentence with a subject and a verb expressing a state or condition would be required.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The provided sentence Here’s my translation: does not use compound predication. Compound predication involves multiple predications of verbs used about one subject, as in the example The telegram was late but contained exciting news. The given sentence lacks multiple predications of verbs about one subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",[]
4378,[16],"The Sun is getting cooler and dimmer, but scientists aren’t worried",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence includes a stative verb 'is' to express a state of being (getting cooler and dimmer), and a compound structure with multiple verbs 'is' and 'getting' related to the subject 'The Sun'.""
}","['stative', 'compound']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains a stative verb 'is' indicating a state of being, and a compound structure with the verbs 'is getting' and 'aren’t worried' both related to the subject.""
}","['stative', 'compound']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence contains a stative verb 'is' to indicate the state of the Sun. It also has a compound structure with the verbs 'is getting' and 'are', which both refer to the subject 'The Sun' and 'scientists' respectively.""
}","['stative', 'compound']",True,"{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains a stative verb 'is' (is getting cooler and dimmer) and a compound verb structure 'are not worried' (are, worried).""
}","['stative', 'compound']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains a stative verb 'is' (is getting) and a compound verb structure 'is getting cooler and dimmer'.""
}","['stative', 'compound']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains stative verbs 'is' and 'getting' to indicate a state of being, and a compound structure with the verbs 'is' and 'getting' about the subject 'The Sun'.""
}","['stative', 'compound']",1,"['stative', 'compound']",,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence The Sun is getting cooler and dimmer, but scientists aren’t worried, the subject The Sun is not performing an action on a direct object. Instead, it is undergoing a change, and the verb getting indicates a state of change rather than an action being performed by the subject. Therefore, this sentence does not use active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence The Sun is getting cooler and dimmer, but scientists aren’t worried does not use stative predication. The verb getting in is getting cooler and dimmer indicates an ongoing change in the state of the Sun, which suggests an activity or event rather than a static condition. Therefore, it does not fit the definition of stative predication, which expresses a state or condition.', 'Property': 'stative'}, {'Answer': 'yes', 'Explanation': 'The sentence The Sun is getting cooler and dimmer, but scientists aren’t worried uses compound predication. It contains multiple predications of verbs (is getting cooler and dimmer, aren’t worried) about one subject (The Sun).', 'Property': 'compound'}]",['compound']
4395,[16],"The problem is in making a lobby of this tendency: a lobby of misers, a lobby of politicians, a lobby of masons, so many lobbies.",Predication,['stative'],['stative'],['stative'],True,['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound structure with multiple verbs 'making' and 'a lobby of'. This indicates a compound predication structure with multiple verb phrases about the same subject.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text uses stative verbs such as 'making' and 'is'. These verbs describe a state of being rather than an action, indicating the stative property.""
}",['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound predicate with the verbs 'making' and 'is' expressing different actions about the subject 'lobby'.""
}",['compound'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound structure with multiple verbs ('making', 'a lobby of', 'a lobby of', 'a lobby of', 'so many lobbies') about one subject ('the problem').""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound structure with multiple verbs ('making', 'a lobby', 'a lobby', 'a lobby') about one subject ('the problem').""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound structure with multiple verbs ('making', 'a lobby', 'a lobby', 'a lobby', 'so many lobbies') about one subject ('the problem').""
}",['compound'],1,['compound'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence provided does not use active predication. In active predication, the subject typically performs the action and can take a direct object. In the given sentence, The problem is the subject, and it is not performing any action. Instead, it is being described as in making a lobby of this tendency. This construction does not align with the characteristics of active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use stative predication. Stative predication typically expresses a state or condition, such as be or know. In the given sentence, the verb making indicates an ongoing activity, which suggests an event or an ongoing action rather than a state or condition. Therefore, it does not fit the criteria for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, The problem is in making a lobby of this tendency does not contain multiple predications of verbs about one subject. Instead, it contains a single predication with a complex object. The subsequent phrases a lobby of misers, a lobby of politicians, a lobby of masons, so many lobbies are part of a list and do not form multiple predications of verbs about one subject. Therefore, the sentence does not use compound predication.', 'Property': 'compound'}]",[]
4457,[17],"The enemy to great power is not the likes of the Taliban, it is us.",Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' which directly connects the subject 'The enemy' to the predicate 'us'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', which expresses action in the present tense.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is us,' indicating an action performed by the subject.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' which indicates an action performed by the subject 'us'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' which indicates an action being performed by the subject 'us'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' which indicates an action being performed by the subject 'us'.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence The enemy to great power is not the likes of the Taliban, it is us, the subject the enemy to great power is not performing an action, and there is no direct object. Instead, the sentence is a statement about the nature of the enemy, making it a stative or copular construction rather than an active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence The enemy to great power is not the likes of the Taliban, it is us does not use stative predication. The verb is in this sentence is not expressing a state or condition, but rather it is linking the subject the enemy to great power with the complement not the likes of the Taliban, it is us. This is an example of a copular or linking verb, not a stative verb. Stative verbs typically express a state or condition, such as be or know, as in the example He is wet.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence The enemy to great power is not the likes of the Taliban, it is us does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is only one predication is used about the subject the enemy to great power. The rest of the sentence not the likes of the Taliban, it is us is a complement that further describes the subject, rather than introducing multiple predications of verbs about the subject.', 'Property': 'compound'}]",[]
4767,[],- No new deaths -,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The statement 'No new deaths' uses a stative verb ('is'), indicating a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', which denotes a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The statement 'No new deaths' uses a stative verb 'is' to describe a state or condition.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The phrase 'no new deaths' contains a stative verb 'is', indicating a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The phrase 'no new deaths' uses a stative verb 'is' to indicate a state of being, rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' indicating a state of being (no new deaths).""
}",['stative'],1,['stative'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence No new deaths does not use active predication. Active predication typically involves a subject performing an action and can take a direct object. In the given sentence, No new deaths, there is no explicit action being performed by a subject. Instead, it is a statement indicating the absence of a particular condition (new deaths), and it does not follow the structure of an active predication.', 'Property': 'active'}, {'Answer': 'yes', 'Explanation': 'The sentence No new deaths uses stative predication. In this sentence, No new deaths expresses a state or condition rather than an activity or event. It describes the absence of a particular state (deaths) rather than an action or event, aligning with the characteristics of stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence No new deaths does not use compound predication. It is a simple sentence with a single predication. The subject No new deaths is described by the single verb was (implied) or occurred, making it a single predication. Compound predication involves multiple predications of verbs used about one subject, as in the example The telegram was late but contained exciting news.', 'Property': 'compound'}]",['stative']
5285,[],"https://t.co/zHBz4gKpkf — Donald Trump Jr. (@DonaldJTrumpJr) July 5, 2018",Predication,[],[],[],True,[],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The tweet contains an active verb in the form of the URL 'zHBz4gKpkf' that indicates an action, suggesting the presence of the active property.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The tweet contains active verbs in the form of a URL, indicating that the content is likely to be an article or a piece of news.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The tweet contains an active verb in the form of a web link (zHBz4gKpkf), which represents an action or state being performed by the subject.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The tweet contains an active verb 'zHBz4gKpkf' in the URL, indicating an action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The tweet contains an active verb 'tweeted' which is performed by the subject 'Donald Trump Jr.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The tweet contains an active verb 'zHBz4gKpkf' which is a link to a website. The verb is in the active form as it directly indicates an action performed by the subject.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence he ran to the store in the rain does not use active predication. Active predication typically involves a subject performing an action and can take a direct object. In the given sentence, he is the subject, ran is the action, and to the store in the rain is a prepositional phrase indicating where the action took place. There is no direct object in this sentence, so it does not fit the criteria for active predication.', 'Property': 'active'}, {'Answer': 'yes', 'Explanation': 'The sentence He is wet uses stative predication. The verb is expresses a state or condition (wetness) rather than an action or event, aligning with the definition of stative predication provided in the context. Therefore, the answer is yes.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence Does the following sentence use compound predication? does not use compound predication. It is a simple interrogative sentence asking whether the following sentence uses compound predication. The sentence itself does not contain multiple predications of verbs about one subject.', 'Property': 'compound'}]",['stative']
6544,[],"There is no way to spin this, there is no defense, today the mask came off.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'came' in the expression 'the mask came off.'""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains an active verb 'came' and a stative verb 'is'. 'Came' is active because it describes an action, and 'is' is stative because it expresses a state of being.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'came off' and a compound structure with 'came off' and 'is' used together.""
}","['active', 'compound']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'came off.' The subject 'the mask' is performing the action of coming off.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'spin', 'is', and 'came'. These verbs indicate actions or states performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'spin', 'is', 'came'.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence There is no way to spin this, there is no defense, today the mask came off, the subject the mask is not performing an action. Instead, it is the theme of the sentence, and the action of coming off is attributed to it. This type of construction is not an example of active predication, as the subject is not the one performing the action.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use stative predication. The sentence There is no way to spin this, there is no defense, today the mask came off does not express a state or condition, but rather describes a situation or event. It does not fit the typical pattern of stative predication, which usually involves verbs like be or know that express a state or condition, as in the example He is wet. Instead, the sentence describes a specific event or situation, indicating that something has been revealed or exposed.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the provided sentence, There is no way to spin this and there is no defense are separate independent clauses, each with its own subject and predicate. The sentence does not contain multiple predications of verbs about one subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",[]
7815,[],Julian has been vindicated in every possible way and yet he is isolated as few people are these days.,Predication,['stative'],['stative'],['stative'],True,"['stative', 'compound', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'has been vindicated' indicating a state or condition that Julian is in.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'isolated' expressing a state of being.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has been vindicated' referring to the action performed by Julian.""
}",['active'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'isolated' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has been vindicated' which indicates an action performed by the subject 'Julian'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has been vindicated' which indicates an action performed by the subject 'Julian'.""
}",['active'],0,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In active predication, the subject typically performs the action and can take a direct object. In the given sentence, Julian has been vindicated in every possible way and yet he is isolated as few people are these days, the subject Julian is not directly performing an action with a direct object. Instead, the sentence describes Julians state of being vindicated and isolated, which does not align with the characteristics of active predication.', 'Property': 'active'}, {'Answer': 'yes', 'Explanation': 'The sentence Julian has been vindicated in every possible way and yet he is isolated as few people are these days uses stative predication. The verb is in he is isolated expresses a state or condition rather than an activity or event, indicating a static condition of being isolated.', 'Property': 'stative'}, {'Answer': 'yes', 'Explanation': 'The sentence Julian has been vindicated in every possible way and yet he is isolated as few people are these days uses compound predication. In this sentence, there are multiple predications of verbs (has been vindicated and is isolated) used about one subject (Julian). This aligns with the definition of compound predication where multiple predications of verbs are used about one subject.', 'Property': 'compound'}]","['stative', 'compound']"
7818,[],But really it comes down to the British government.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The verb 'comes' is stative, denoting a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'comes' which describes a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'comes' which describes a state of being.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'comes' which describes a state of being or condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'comes' which describes a state of being or existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'comes' which describes a state of being or condition.""
}",['stative'],1,['stative'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence But really it comes down to the British government does not use active predication. In active predication, the subject typically performs the action and can take a direct object. In the given sentence, it is the subject, and comes down to the British government is a phrasal verb indicating a state or condition, rather than an action performed by the subject. Therefore, it does not fit the criteria for active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence But really it comes down to the British government does not use stative predication. Stative predication typically involves expressing a state or condition, such as be or know. In the given sentence, comes down is a dynamic verb phrase indicating an action or movement, rather than a state or condition. Therefore, it does not represent stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence But really it comes down to the British government does not use compound predication. Compound predication involves multiple predications of verbs about one subject, as in the example The telegram was late but contained exciting news. In the given sentence, there is only one predication (comes down to) about the subject (it). Therefore, it does not exhibit compound predication.', 'Property': 'compound'}]",[]
8594,[],"Ever since Adam and Eve committed the Original Sin, every living creature is subject to it.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [
    ""stative""
  ],
  ""Explanation"": ""The sentence contains a stative verb 'is', which describes a state of being.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'committed', which indicates an action being performed by the subject (Adam and Eve).""
}",['active'],"{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The sentence contains the active verb 'committed' which denotes an action performed by the subject 'Adam and Eve'.""
}",['active'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'committed' which indicates an action performed by the subject 'Adam and Eve'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'committed' which indicates an action performed by the subject 'Adam and Eve'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'committed' which indicates an action performed by the subject 'Adam and Eve'.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence, every living creature is the subject, and is subject to it is the predicate. The subject every living creature is not performing an action but rather being acted upon, so it does not fit the definition of active predication.', 'Property': 'active'}, {'Answer': 'yes', 'Explanation': 'The sentence Ever since Adam and Eve committed the Original Sin, every living creature is subject to it uses stative predication. The verb is in this sentence expresses a state or condition rather than an action or event, indicating a continuous state of being subject to the Original Sin. Therefore, it fits the definition of stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use compound predication. In the sentence Ever since Adam and Eve committed the Original Sin, every living creature is subject to it, there is only one predication (is subject to it) about the subject (every living creature). There is no use of multiple predications of verbs about one subject, which is characteristic of compound predication.', 'Property': 'compound'}]",['stative']
9396,[],Also on communion between the communities.,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is on communion', indicating a state of being or a state of existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'communion,' which denotes a state of being or a condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', indicating a state of being ('is on').""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is on communion', indicating a state of being or existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is on communion between the communities.'""
}",['stative'],1,['stative'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence Also on communion between the communities does not use active predication. In active predication, the subject typically performs the action and can take a direct object. In the given sentence, communion between the communities does not clearly indicate an action being performed by a subject. Instead, it seems to describe a state or a relationship, which does not align with the characteristics of active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence Also on communion between the communities does not use stative predication. Stative predication typically involves expressing a state or condition, such as be or know, as in the example He is wet. The sentence provided does not express a state or condition; rather, it seems to be a fragment or a prepositional phrase lacking a finite verb to form a complete predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence Also on communion between the communities does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is no use of multiple predications of verbs about one subject. Instead, the sentence seems to be a prepositional phrase or a fragment lacking a clear subject and verb relationship, and therefore does not exhibit compound predication.', 'Property': 'compound'}]",[]
9674,[],"Hannity asks, ""Why are people willing to throw out due process, equal justice under the law and the presumption of innocence?""",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'asks' and 'are willing', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'asks', indicating the action performed by Hannity.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs like 'asks' and 'throw out' which demonstrate action.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'asks', which is a verb that directly relates the subject 'Hannity' to the action of asking.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'asks', which is a clear indication of the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'asks' which is directed towards the subject 'Hannity'.""
}",['active'],1,['active'],,,,,"[{'Answer': 'yes', 'Explanation': 'The sentence Hannity asks, Why are people willing to throw out due process, equal justice under the law and the presumption of innocence? uses active predication. In this sentence, Hannity is the subject performing the action of asking, and the sentence also includes a direct object, which is the question being asked. Therefore, it fits the definition of active predication provided in the context.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence Hannity asks, Why are people willing to throw out due process, equal justice under the law and the presumption of innocence? does not use stative predication. Stative predication typically expresses a state or condition rather than an activity or event, such as be or know. In the given sentence, are willing to throw out expresses an action or willingness, which is not characteristic of stative predication. Therefore, the sentence does not use stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence Hannity asks, Why are people willing to throw out due process, equal justice under the law and the presumption of innocence? does not use compound predication. It is a single predication with the verb asks applied to the subject Hannity and the direct question that follows.', 'Property': 'compound'}]",['active']
9939,[],"Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote: “The problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'wrote', 'resolved', and 'be'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text uses an active verb 'wrote', indicating the action performed by Janet Smith.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'wrote', which signifies that the subject, Janet Smith, is performing the action of writing.""
}",['active'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'be resolved' which expresses a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'wrote' and a compound structure with the verbs 'resolved' and 'be' about the subject 'problem'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'wrote', which is the action performed by Janet Smith. This is an example of an active verb in the text.""
}",['active'],0,['stative'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence, Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote, the subject is Janet Smith, and the action being performed is wrote. However, there is no direct object following the verb wrote. Therefore, this sentence does not exhibit active predication as it does not include a direct object.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use stative predication. Stative predication typically involves expressing a state or condition rather than an activity or event, such as be or know. The sentence provided does not directly express a state or condition but rather discusses a problem and its potential resolution, making it more of an active or dynamic predication.', 'Property': 'stative'}, {'Answer': 'yes', 'Explanation': 'The sentence uses compound predication. It contains multiple predications of verbs (resolved and be) about one subject (problem of clergy abuse).', 'Property': 'compound'}]",['compound']
