sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the given sentence, there are no instances where a noun is followed by a renaming noun or noun phrase. The structure focuses on actions taken by Obama and Trump without including any renaming elements.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. Absolute constructions typically consist of a noun and a participle or a noun and a modifier that provide additional information about the noun, often indicating a circumstance or condition. In the given sentence, the phrases do not function in this way; they are structured as simple clauses without the necessary noun-participle or noun-modifier pairing that characterizes absolute constructions.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier would involve repeating a noun to provide additional information or clarification, as in the example given. In this case, the sentence presents contrasting actions of Obama and Trump without repeating any nouns in a way that serves as a resumptive modifier.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. Instead, it presents a comparison of actions taken by Obama and Trump without summarizing those actions in a noun phrase. The structure of the sentence focuses on contrasting the actions rather than providing a summative modifier.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the given sentence, there are no instances where a noun is followed by a phrase that renames it. The phrases 'a brothel', 'a concentration camp', and 'weapons' do not rename any preceding nouns; they are simply part of the list of things that cannot be consecrated or blessed.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. Absolute constructions typically consist of a noun and a participle or adjective that provide additional information about the noun, often indicating a condition or circumstance. In the given sentence, there are no phrases that fit this structure; instead, it consists of clauses that express a series of related ideas without the use of absolute constructions.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that repeat the noun they modify, which is the defining characteristic of resumptive modifiers. Instead, it presents a series of clauses that discuss the inability to consecrate or bless certain places or items without repeating any nouns in a resumptive manner.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. Instead, it consists of a series of clauses that elaborate on the idea of consecration and blessing, but lacks a noun phrase that serves as a summative modifier.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the provided sentence, there are no instances where a noun is immediately followed by another noun or noun phrase that renames it. The phrases 'the world' and 'Our Lord' are not functioning as appositives because they are not renaming a noun that precedes them; instead, they are part of a larger structure presenting alternatives.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. Absolute constructions typically consist of a noun and a participle or a noun phrase that provides additional information about the noun, often indicating a condition or circumstance. In the given sentence, there are no phrases that fit this structure; instead, it presents a straightforward comparison between two alternatives without the use of an absolute construction.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that repeat the noun they modify in a resumptive manner. Instead, it presents alternatives ('the world or Our Lord') without repeating any of the nouns in a way that would qualify as a resumptive modifier.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. The structure of the sentence presents alternatives without a summarizing noun phrase that encapsulates the preceding ideas.""
}",[]
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,appositives,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains a phrase that can be categorized as an appositive: 'the organization created by the same man who made the Clinton Foundation happen'. This phrase renames and provides additional information about 'Teneo Strategy', thus functioning as an appositive.""
}",['appositives']
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and a modifier that provides additional information about the noun, often indicating a circumstance or condition. In the provided sentence, there are no phrases that fit this structure; instead, it contains a main clause and relative clauses that provide information about the organization and its connections, but these do not qualify as absolute constructions.""
}",[]
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier typically involves repeating the noun it modifies, as in the example provided. In the given sentence, while there are noun phrases ('Teneo Strategy' and 'the organization'), they do not repeat the noun they modify in a way that fits the definition of a resumptive modifier.""
}",[]
