sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
11846,[],"""St. Francis in Ecstacy"", Caravaggio, 1595",Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The given text is a title and artist attribution and does not contain any grammatical aspect to identify."" 
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text provides a simple statement of a fact - the title, artist, and year of the painting. There are no indications of completed, ongoing, habitual, or incomplete actions.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text is a simple fact providing the title, artist, and year of a painting.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text simply provides information about the painting without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The provided text is a simple statement providing a fact about the painting.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The provided text is a simple statement of fact, providing information about the title, artist, and year of a painting.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'St. Francis in Ecstacy', Caravaggio, 1595 does not utilize the progressive aspect. The progressive aspect is characterized by the use of a form of 'to be' followed by a verb in the -ing form, indicating an ongoing action. In this case, the sentence is a title and does not contain any verbs or express an action, thus it does not demonstrate the progressive aspect.""
}",[]
11846,[],"""St. Francis in Ecstacy"", Caravaggio, 1595",Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The given text is a title and artist attribution and does not contain any grammatical aspect to identify."" 
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text provides a simple statement of a fact - the title, artist, and year of the painting. There are no indications of completed, ongoing, habitual, or incomplete actions.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text is a simple fact providing the title, artist, and year of a painting.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text simply provides information about the painting without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The provided text is a simple statement providing a fact about the painting.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The provided text is a simple statement of fact, providing information about the title, artist, and year of a painting.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'St. Francis in Ecstacy', Caravaggio, 1595 does not utilize the perfect progressive aspect. The perfect progressive aspect is characterized by the use of 'has been' followed by a present participle (verb ending in -ing) to indicate an ongoing action that started in the past and continues to the present. The provided sentence is a title and does not contain any verbs or express an ongoing action.""
}",[]
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The phrase 'America's Immigration Voice' does not express a simple fact in the form of a complete sentence. It lacks a verb and does not convey an action or state of being, which are essential components for a sentence to utilize the simple aspect. The simple aspect requires a subject and a verb to express a complete thought, such as 'America speaks on immigration.'""
}",[]
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The phrase 'America's Immigration Voice' does not contain a verb or express a completed action, which is necessary for a sentence to utilize the perfect aspect. The perfect aspect requires a form of 'have' followed by a past participle, indicating that an action has been completed. In this case, there is no verb present to indicate any action, completed or otherwise.""
}",[]
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The phrase 'America's Immigration Voice' does not contain a verb in the progressive aspect. The progressive aspect requires a form of 'to be' followed by a present participle (verb ending in -ing) to indicate an ongoing action. In this case, there is no verb present, and therefore, it does not express an ongoing, habitual, or incomplete action.""
}",[]
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The phrase 'America's Immigration Voice' does not contain a verb or any indication of an ongoing action, which is necessary to demonstrate the perfect progressive aspect. The perfect progressive aspect requires a form of 'have' plus 'been' and a present participle (verb ending in -ing), none of which are present in the given phrase.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump.' does not utilize the simple aspect. Instead, it uses the present continuous aspect ('am') to describe a state of being. The simple aspect would be expressed as 'I am a fan of Donald Trump.' or 'I was a fan of Donald Trump.' which convey straightforward facts without the auxiliary verb indicating ongoing action or state.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump' does not utilize the perfect aspect. The perfect aspect is used to indicate a completed action, typically formed with 'has' or 'have' followed by a past participle (e.g., 'has eaten'). In this case, the sentence is in the present simple tense, expressing a current state or opinion rather than a completed action.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump' does not express an ongoing, habitual, or incomplete action. Instead, it states a fact about the speaker's opinion, which is a static state rather than an action in progress. The verb 'am' is in the present tense, but it does not convey the progressive aspect.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump' does not utilize the perfect progressive aspect. The perfect progressive aspect is formed using 'has/have been' followed by a present participle (verb ending in -ing) to indicate an ongoing action that started in the past and continues to the present. In this case, the sentence is in the simple present tense and does not express an ongoing action or use the perfect progressive structure.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The phrase 'And in Russia.' does not express a complete action or fact in the simple aspect. It lacks a subject-verb structure that conveys a simple fact, as it does not include a verb that indicates an action or state. Therefore, it does not utilize the simple aspect.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And in Russia.' does not express a completed action and lacks a verb, which is necessary to demonstrate the perfect aspect. The perfect aspect typically requires a form of 'have' followed by a past participle, as seen in the example 'Rover has eaten a bone.' Therefore, the sentence does not utilize the perfect aspect.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The phrase 'And in Russia' does not contain a verb that expresses an ongoing, habitual, or incomplete action. It is simply a prepositional phrase and lacks any verb form that would indicate the progressive aspect.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And in Russia.' does not utilize the perfect progressive aspect. The perfect progressive aspect is characterized by the use of 'has/have been' followed by a present participle (verb ending in -ing) to indicate an ongoing action that started in the past and continues to the present. The provided sentence lacks a verb and does not express any ongoing action, thus it does not fit the definition of the perfect progressive aspect.""
}",[]
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize the simple aspect. Instead, it employs a progressive aspect with the phrase 'are going through,' which indicates an ongoing action rather than a simple fact. The simple aspect would be represented by a sentence like 'The Justice Department reviewed the matter.'""
}",[]
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize the perfect aspect. The perfect aspect is characterized by the use of 'has' or 'have' followed by a past participle to indicate a completed action. In the sentence, the verbs 'are going' and 'can’t offer' are in the present continuous and modal forms, respectively, and do not indicate a completed action. Therefore, the perfect aspect is not present.""
}",[]
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",progressive,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains the phrase 'are going through,' which is in the present progressive aspect. This indicates an ongoing action, as it describes the Justice Department, FBI, and Office of the Director of National Intelligence currently engaging in a methodical review.""
}",['progressive']
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize the perfect progressive aspect. The perfect progressive aspect is formed using 'has/have been' followed by a present participle (verb ending in -ing) to indicate an ongoing action that started in the past and continues into the present. In the given sentence, there is no instance of 'has been' or 'have been' followed by a verb in the -ing form. Instead, the sentence describes a current action ('are going through') without indicating that it is an ongoing action that started in the past.""
}",[]
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Aspect,['simple'],['simple'],['simple'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains simple aspect as it expresses a simple fact about Haig's employment at Boeing. It also contains perfect aspect as it indicates a completed action of working for Boeing from 2010 to 2013.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work experience at Boeing in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Haig's work history at Boeing without indicating any ongoing or completed actions.""
}",['simple'],0,"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, and it refers to a completed action within a specific time frame.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, without emphasizing the ongoing or completed nature of the action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, which is presented as a completed action in the past.""
}","['simple', 'perfect']",1,"['simple', 'perfect']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],simple,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.' contains verbs in the simple aspect. The verb 'noted' is in the simple past tense, indicating a completed action, and 'says' is in the simple present tense, indicating a current fact. Both verbs express straightforward actions or states without additional complexity, aligning with the definition of the simple aspect.""
}",['simple']
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Aspect,['simple'],['simple'],['simple'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains simple aspect as it expresses a simple fact about Haig's employment at Boeing. It also contains perfect aspect as it indicates a completed action of working for Boeing from 2010 to 2013.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work experience at Boeing in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Haig's work history at Boeing without indicating any ongoing or completed actions.""
}",['simple'],0,"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, and it refers to a completed action within a specific time frame.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, without emphasizing the ongoing or completed nature of the action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, which is presented as a completed action in the past.""
}","['simple', 'perfect']",1,"['simple', 'perfect']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not utilize the perfect aspect. The verb 'noted' is in the simple past tense, and the phrase 'says he worked' also uses the simple past tense ('worked') rather than a perfect form. The perfect aspect would require a form of 'have' followed by a past participle, such as 'has worked' or 'had worked', which is not present in this sentence.""
}",[]
