sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The statement uses asyndenton by listing actions ('stabbed', 'screaming') without using any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [
    ""asyndeton""
  ],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of the asyndeton can be seen in the direct listing of actions ('stabbed', 'screaming') without the use of any conjunctions.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of the terrorist without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'stabbed', 'screaming', and 'Allahu Akbar' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of the terrorist without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],1,['asyndenton'],,,,
4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'young man’s information', 'new #maga hat', and 'SIGNED by #potus' indicates the presence of polysyndenton in the text.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndenton by listing the items 'young man’s information', 'new #maga hat', and 'SIGNED by #potus' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of the phrase 'get me this young man’s information' followed by 'I’ll get him a new #maga hat… SIGNED by #potus!!' without any conjunctions suggests an asyndeton structure.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'maga hat', 'SIGNED by', and 'potus' creates a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'I'll get him a new #maga hat… SIGNED by #potus!!' without any conjunctions between the phrases indicates the presence of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'I'll get him a new #maga hat… SIGNED by #potus!!' without any conjunctions between the phrases creates an asyndeton.""
}",['asyndenton'],0,['asyndenton'],,,,
4270,[14],Long live the Fifth Estate!”,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Fifth Estate' implies a gradatio as it suggests a sequence or hierarchy of different estates or forces exerting influence in society, such as the traditional three estates (clergy, nobility, and commoners) and the fourth estate (the press/media)."" 
}",['gradatio'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'Fifth Estate' suggests a hierarchical order, with the 'Fifth Estate' ranking higher than the other estates.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Fifth' implies an order or ranking, suggesting a gradatio.""
}",['gradatio'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text lumps together the various incidents of anti-Semitism by listing them as 'other anti-Semitic incidents,' implicitly categorizing them in the same group.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'other anti-Semitic incidents' brackets the list of incidents and implicitly lumps them together as related occurrences.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'other anti-Semitic incidents' implicitly lumps together the incidents leading up to the tweet by Igor Sadikov into the same category.""
}",['bracketing'],TRUE,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'other anti-Semitic incidents' implicitly lumps the tweet by Igor Sadikov into the same category as the other incidents.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'other anti-Semitic incidents' brackets the tweet by Igor Sadikov with other similar incidents, implicitly lumping them into the same category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'other anti-Semitic incidents' implicitly lumps the tweet by Igor Sadikov into the same category as the other incidents.""
}",['bracketing'],1,['bracketing'],,,,
4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'mass immigration' and 'especially from Africa' implicitly lumps them together under the category of potential nightmare scenarios, using bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'especially from Africa' implicitly brackets 'mass immigration' into a specific category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'especially from Africa' brackets the specific source of mass immigration within a larger category, implying that mass immigration can come from various places.""
}",['bracketing'],TRUE,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'mass immigration' and 'especially from Africa' implicitly lumps these together as potential sources of 'our worst nightmares'.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'especially from Africa' implicitly lumps all immigrants into the same category, suggesting a specific focus on African immigrants.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'especially from Africa' brackets the specific source of mass immigration, implicitly lumping it into the same category as other sources.""
}",['bracketing'],1,['bracketing'],,,,
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The text contains a gradatio, as it lists items with overlapping, suggesting a chain of causality. It presents a chain of events from disliking President Trump to understanding what made him popular, implying a causal relationship between the two.""
}",['gradatio'],"{
  ""Properties"": [
    ""asyndenton""
  ],
  ""Explanation"": ""The use of 'and' is not present in the list of items, indicating the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses a gradatio by listing items with overlapping, suggesting a chain of causality. The phrase 'Drain the Swamp' is followed by 'so popular', implying a progression of events or reasons.""
}",['gradatio'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'don’t like President Trump', 'can’t understand how anyone could', and 'look no further than the past week' without any conjunctions.""
}",['asyndenton'],0,['asyndenton'],,,,
4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'May Un-Endorse' without any conjunctions implies a quick succession of actions or decisions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The headline uses asyndenton when listing the reasons for the potential un-endorsement: 'J Street "" 
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The headline uses asyndeton by omitting conjunctions between the words 'Kapos' and 'May Un-Endorse' and 'Dem Rep' and 'Over'.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'May Un-Endorse' without any conjunctions suggests an asyndeton structure in the headline.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'Kapos' and 'Jewish Question' in the headline is an example of asyndeton, as there are no conjunctions used between these terms.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The headline uses asyndenton by listing two phrases without any conjunction between them: 'J Street ""                                                                                                    ",['asyndenton'],1,['asyndenton'],,,,
4302,[13 14],A Texas mother’s teenage son was allegedly attacked at a Whataburger for wearing a MAGA (Make America Great Again) hat.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'MAGA (Make America Great Again)' in parentheses implies that it is a single unit or category, lumped together as a political identifier, similar to the way multiple political parties might be listed together.""
}",['bracketing'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'was allegedly attacked at a Whataburger for wearing a MAGA (Make America Great Again) hat' employs asyndeton, with no conjunctions used to list the events in the sequence of the incident.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'teenage son' and 'MAGA (Make America Great Again) hat' are listed together, implicitly lumped into the same category of items related to the alleged attack.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of the attackers without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'attacked' and 'wearing' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'attacked' and 'wearing' without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4306,[14],"Under that was a tweet from Jon Ralston of Ralston Reports in Nevada saying, among other things, that “Trump is dead” because of Latino turnout in early voting in the state.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'among other things' followed by a list without conjunctions ('Trump is dead') indicates the presence of asyndeton in the text.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Trump is dead' and 'because of Latino turnout' suggests a continuous flow of related information or emphasis.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'Jon Ralston of Ralston Reports in Nevada' implies that both are closely related as part of the same entity or category.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'among other things' followed by a list without conjunctions ('Trump is dead' and 'because of Latino turnout in early voting in the state') indicates the use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'among other things' implicitly lumps the statement about 'Trump is dead' with other things mentioned in the tweet, thus exhibiting bracketing.""
}",['bracketing'],0,['asyndenton'],,,,
4307,[14 14],The third page of the email begins with another headline and image of a Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign' implicitly groups these items together as part of the same category of visual elements.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign' brackets these items together, suggesting that they belong to the same category of visual content."" 
}",['bracketing'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of 'and' between 'Latinos for Trump' and the description of the woman suggests polysyndeton, using conjunctions between every item in a list.""
}",['polysyndenton'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'Latinos for Trump' and 'sign' suggests polysyndenton, as each item is connected by a conjunction.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of 'and' between 'Latinos for Trump' and 'sign' suggests the use of polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'a Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign' implicitly lumps these items together as part of the same category, indicating that the woman is expressing her support for Trump as a Latina."" 
}",['bracketing'],0,['polysyndenton'],,,,
4315,[ 9 14],"Bishop Morlino does this in a moment when he is under heavy attack as a “hater” for defending the Church’s teaching on marriage—an attack, by the way, which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses the asyndenton property, as it lists items ('defending the Church’s teaching on marriage' and 'which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year') without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The phrase 'which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year' implicitly lumps together the actions of joining the fight and defending Bishop Morlino into the same category.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the polysyndenton property by using the conjunction 'and' to link together the items 'defending the Church’s teaching on marriage,' 'which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year.'""
}",['polysyndenton'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'hater', 'defending', 'attack', and 'prompted' suggests a polysyndeton structure.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'defending the Church’s teaching on marriage' and 'which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO' demonstrates polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'defending the Church’s teaching on marriage' and 'which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO' demonstrates polysyndenton.""
}",['polysyndenton'],1,['polysyndenton'],,,,
4318,[14],Kill the Messenger,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text contains a listing of three short, direct Imperative statements with no conjunctions, creating a sense of urgency and immediacy.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing three imperatives without conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The phrase 'Kill the Messenger' uses asyndeton by listing items without any conjunctions.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing three separate actions without any conjunctions: 'Kill, the Messenger.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing three separate actions without any conjunctions: 'Kill, the Messenger.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The phrase 'Kill the Messenger' uses asyndeton by listing three actions without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4320,[14],"Among the signs held by protesters in Chile last week were those reading, “Ni zurdos, ni tontos,” (Neither lefties nor stupid).",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by presenting a list of opposing ideas ('lefties' and 'stupid') without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example uses asyndenton, as it lists the items 'lefties' and 'stupid' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by omitting conjunctions when listing the items 'lefties' and 'stupid'.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'lefties' and 'stupid' without any conjunction between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example uses asyndenton by listing 'lefties' and 'stupid' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'Ni zurdos, ni tontos' without any conjunctions between the items.""
}",['asyndenton'],1,['asyndenton'],,,,
4329,[14],"Representatives work for us, we do not work for them.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The statement uses asyndeton, as it lists two items ('us' and 'them') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton, as there are no conjunctions used between the two clauses.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'we do not work for them' with no conjunctions indicates the use of asyndenton.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two items without any conjunction between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two items without any conjunction between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'we do not work for them' without any conjunctions between the two phrases qualifies as asyndeton.""
}",['asyndenton'],1,['asyndenton'],,,,
4334,[14],"Such circular “reasoning” would be amusing if it were not so emblematic of what one writer called “Kavanaugh Derangement Syndrome.""",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'reasoning' and 'Kavanaugh Derangement Syndrome' implicitly lumps them into the same category, indicating a form of bracketing.""
}",['bracketing'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'amusing', 'emblematic', and 'derangement' creates a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The terms 'Kavanaugh Derangement Syndrome' is bracketed with quotation marks, implicitly lumping it into the category of a phrase used in a sarcastic or ironic manner.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'reasoning' and 'Kavanaugh Derangement Syndrome' implicitly lumps them together as part of the same category, indicating bracketing.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'reasoning', 'amusing', and 'emblematic' suggests the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'if' between 'amusing' and 'were' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],0,['polysyndenton'],,,,
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' uses asyndenton to list three descriptive phrases without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The title uses asyndenton to create a concise and impactful listing effect, emphasizing the sudden and rapid nature of the character assassination.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'last-minute', 'character assassination', and 'Judge Kavanaugh' suggests a connection between these elements and emphasizes them as a unified concept.""
}",['polysyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' uses asyndenton in listing the components of the character assassination, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' uses asyndenton to create a sense of urgency and directness in the phrasing.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' uses asyndenton to create a sense of urgency and directness in listing the actions taken against Judge Kavanaugh.""
}",['asyndenton'],1,['asyndenton'],,,,
4353,[ 7 14],"""For us, Hungary is first.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing 'us', 'Hungary', and 'first' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of asyndeton is present, as there are no conjunctions between the items in the list ('us', 'Hungary', 'first').""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'Hungary is first' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4359,[14],"JP: It could but I don’t believe it would be, because power respects power.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton, as it lists items without the use of any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses an asyndeton by omitting conjunctions when listing items ('could, I, don’t').""
}",['asyndenton'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not exhibit any of the listed properties. It is a simple statement without any listing, ordering, or chaining of items.""
}",[],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4366,[15],The authorities allowed him to commit the crime.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a listing of actions without any conjunctions, creating a sense of fast-paced or immediate action.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton, as there are no conjunctions used between the two items 'allowed' and 'him to commit the crime.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton technique by using the conjunction 'to' between 'allowed' and 'commit' to emphasize each action.""
}",['polysyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'allowed him to commit the crime' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists items (authorities, him, crime) without using any conjunctions, indicating an asyndeton structure.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'allowed him to commit the crime' without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4367,[15],They want to preserve the FBI’s reputation.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The asyndenton property applies here because the sentence uses a listing structure without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton as it lists the items (FBI's reputation) without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The statement lumps 'FBI's reputation' together, suggesting that they are inseparable and should be considered as a single entity.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions 'preserve', 'the FBI’s reputation' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the qualities of the FBI, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the qualities to preserve, creating a sense of urgency and directness.""
}",['asyndenton'],1,['asyndenton'],,,,
4368,[15],They don’t care to see Trump vindicated.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a list of items without any conjunctions, creating a sense of emphasis and urgency.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions 'see' without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The given text uses asyndenton to list the things that 'they don’t care to see', indicating a lack of concern or connection between the various items.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4370,[15],The media is very interested in racism.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'the media' implicitly includes all forms of media in a single category, lumping them together for the purpose of discussing their interest in racism.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists items (the media) without using any conjunctions, which is an example of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing ideas without conjunctions, emphasizing each separately and possibly indicating the urgency or intensity of the media's interest in racism.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between items is not present in the text, indicating the absence of polysyndeton and the presence of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],1,['asyndenton'],,,,
