sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'America's Immigration Voice' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with the auxiliary verb 'have' and a past participle (e.g., 'has eaten'). The given sentence is a noun phrase and does not contain a verb, let alone a verb in the perfect aspect.""
}",[]
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'America's Immigration Voice' does not utilize the progressive aspect. The progressive aspect is used to express ongoing, habitual, or incomplete actions, typically formed with a form of 'to be' and a present participle (e.g., 'is eating'). The given sentence is a noun phrase and does not contain a verb in the progressive form.""
}",[]
11936,[],America's Immigration Voice.,Aspect,,,,True,,"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text 'America's Immigration Voice' presents a simple fact or statement without expressing any specific action or tense.""
}",['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The text expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text expresses a simple fact about a group or organization. It also conveys a sense of ongoing or habitual action in advocating for immigration issues.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about America's immigration voice without indicating any specific aspect of time or completion.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'America's Immigration Voice' does not utilize the perfect progressive aspect. The perfect progressive aspect is used to express the end of an ongoing action and is typically formed with 'has/have been' followed by a present participle (verb ending in -ing). The given sentence does not contain a verb in the perfect progressive form.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],simple,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump.' utilizes the simple aspect. The simple aspect is used to express a general fact or state, and in this case, the sentence is stating a general fact about the speaker's opinion. The verb 'am' is in the simple present tense, which aligns with the simple aspect.""
}",['simple']
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump.' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with the auxiliary verb 'have' and a past participle (e.g., 'has eaten'). In this sentence, there is no auxiliary verb 'have' and no past participle; it is a simple present tense sentence expressing a current state or opinion.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump.' does not utilize the progressive aspect. The progressive aspect is used to express ongoing, habitual, or incomplete actions, typically formed with a form of 'to be' followed by a present participle (verb ending in -ing). In this sentence, 'am' is a linking verb connecting the subject 'I' to the predicate 'not a fan of Donald Trump,' and there is no present participle indicating an ongoing action.""
}",[]
13573,[],I am not a fan of Donald Trump.,Aspect,['simple'],['simple'],['simple'],True,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact or statement of opinion without conveying any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is a simple statement of opinion and does not describe any action or event.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],1,"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the speaker's opinion of Donald Trump.""
}",['simple'],"{
  ""Properties"": [],
  ""Explanation"": ""The sentence does not contain any aspect properties as it simply expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",[],1,[],1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I am not a fan of Donald Trump.' does not utilize the perfect progressive aspect. The perfect progressive aspect combines the perfect aspect (have/has/had) with the progressive aspect (been + present participle). An example of the perfect progressive aspect is 'Rover has been eating a bone.' The given sentence is a simple present tense statement and does not indicate an ongoing action that has been completed.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And in Russia.' is not a complete sentence and does not contain a verb. The simple aspect requires a verb to express a simple fact, such as 'Rover eats bones.' or 'Rover ate a bone.' Since 'And in Russia.' lacks a verb, it cannot be considered to utilize the simple aspect.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And in Russia.' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with the auxiliary verb 'have' and a past participle (e.g., 'has eaten'). The given sentence does not contain a verb, let alone a construction that indicates a completed action.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And in Russia.' does not utilize the progressive aspect. The progressive aspect is used to express ongoing, habitual, or incomplete actions, typically formed with a form of 'to be' and a present participle (e.g., 'is eating'). The given sentence does not contain a verb or any indication of an ongoing action.""
}",[]
14038,[],And in Russia.,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text fragment 'And in Russia.' does not include any aspectual properties as it does not relate to a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is a disconnected fragment without a specific action or tense.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any explicit aspect properties as it does not convey any action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express an action or state in a specific tense or aspect."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it does not express any action or state."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia.' does not contain any aspect properties as it is not a complete sentence and does not express any specific action or state."" 
}",[],0,[],1,1,,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And in Russia.' does not utilize the perfect progressive aspect. The perfect progressive aspect is used to express the end of an ongoing action and typically includes a form of 'have' + 'been' + present participle (e.g., 'has been eating'). The given sentence does not contain any verbs or verb phrases, let alone the structure required for the perfect progressive aspect.""
}",[]
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing' uses the present continuous tense ('are going through') and the modal verb 'can’t offer,' which do not represent the simple aspect. The simple aspect would use the simple present or simple past tense, such as 'go through' or 'went through.'""
}",[]
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with 'have' or 'has' followed by a past participle (e.g., 'has eaten'). In this sentence, the verbs 'are going' and 'can’t offer' are in the present continuous and present simple forms, respectively, and do not indicate a completed action.""
}",[]
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",progressive,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence utilizes the progressive aspect. The phrase 'are going through a methodical review' indicates an ongoing action, which is characteristic of the progressive aspect.""
}",['progressive']
14356,[],"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.",Aspect,"['progressive', 'simple']","['progressive', 'simple']","['progressive', 'simple']",True,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'are going through' indicates a progressive action, while 'are' indicates a simple fact.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without specifying any completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the ongoing review process without indicating completion, habituality, or ongoing action.""
}",['simple'],0,"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are going through' indicates an ongoing or incomplete action, suggesting the progressive aspect.""
}",['progressive'],1,['progressive'],1,0,,"['progressive', 'simple']",perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.' does not utilize the perfect progressive aspect. The perfect progressive aspect combines 'have/has/had' with 'been' and the present participle of a verb (e.g., 'has been eating'). In this sentence, the verb phrase 'are going through' is in the present progressive aspect, not the perfect progressive.""
}",[]
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Aspect,['simple'],['simple'],['simple'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains simple aspect as it expresses a simple fact about Haig's employment at Boeing. It also contains perfect aspect as it indicates a completed action of working for Boeing from 2010 to 2013.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work experience at Boeing in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Haig's work history at Boeing without indicating any ongoing or completed actions.""
}",['simple'],0,"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, and it refers to a completed action within a specific time frame.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, without emphasizing the ongoing or completed nature of the action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, which is presented as a completed action in the past.""
}","['simple', 'perfect']",1,"['simple', 'perfect']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],simple,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.' utilizes the simple aspect. The verbs 'says' and 'worked' are in the simple present and simple past tense, respectively, which express simple facts about Haig's LinkedIn page and his past employment.""
}",['simple']
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Aspect,['simple'],['simple'],['simple'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains simple aspect as it expresses a simple fact about Haig's employment at Boeing. It also contains perfect aspect as it indicates a completed action of working for Boeing from 2010 to 2013.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work experience at Boeing in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Haig's work history at Boeing without indicating any ongoing or completed actions.""
}",['simple'],0,"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, and it refers to a completed action within a specific time frame.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, without emphasizing the ongoing or completed nature of the action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, which is presented as a completed action in the past.""
}","['simple', 'perfect']",1,"['simple', 'perfect']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.' does not utilize the perfect aspect. The verb 'worked' is in the simple past tense, indicating a completed action in the past, but it does not use the perfect aspect, which would require a form of 'have' plus the past participle (e.g., 'has worked' or 'had worked').""
}",[]
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Aspect,['simple'],['simple'],['simple'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains simple aspect as it expresses a simple fact about Haig's employment at Boeing. It also contains perfect aspect as it indicates a completed action of working for Boeing from 2010 to 2013.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work experience at Boeing in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Haig's work history at Boeing without indicating any ongoing or completed actions.""
}",['simple'],0,"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, and it refers to a completed action within a specific time frame.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, without emphasizing the ongoing or completed nature of the action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, which is presented as a completed action in the past.""
}","['simple', 'perfect']",1,"['simple', 'perfect']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.' does not utilize the progressive aspect. The verb 'worked' is in the simple past tense, indicating a completed action rather than an ongoing, habitual, or incomplete one.""
}",[]
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Aspect,['simple'],['simple'],['simple'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains simple aspect as it expresses a simple fact about Haig's employment at Boeing. It also contains perfect aspect as it indicates a completed action of working for Boeing from 2010 to 2013.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work experience at Boeing in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about Haig's work history at Boeing without indicating any ongoing or completed actions.""
}",['simple'],0,"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, and it refers to a completed action within a specific time frame.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, without emphasizing the ongoing or completed nature of the action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact about Haig's work history at Boeing, which is presented as a completed action in the past.""
}","['simple', 'perfect']",1,"['simple', 'perfect']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.' does not utilize the perfect progressive aspect. Instead, it uses the simple past tense 'worked' to describe a completed action in the past. The perfect progressive aspect would involve a form of 'have been' followed by a present participle (e.g., 'has been working').""
}",[]
