sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or further identifies the subject 'they'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Jewish community won't let them burn crosses on their lawn' summarizes or generalizes the preceding clause 'they can go whine to the New York Times some more'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' acts as an appositive, renaming and providing additional information about the noun 'them'.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' is an appositive, renaming the noun 'them'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, typically set off by commas. In the given sentence, there are no such phrases that rename or provide additional information about a noun. The sentence is a straightforward statement without any appositive constructions.""
}",[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or further identifies the subject 'they'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Jewish community won't let them burn crosses on their lawn' summarizes or generalizes the preceding clause 'they can go whine to the New York Times some more'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' acts as an appositive, renaming and providing additional information about the noun 'them'.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' is an appositive, renaming the noun 'them'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In the given sentence, there are no such phrases built on nouns that function independently to modify the main clause. The sentence is a straightforward statement without any absolute constructions.""
}",[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or further identifies the subject 'they'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Jewish community won't let them burn crosses on their lawn' summarizes or generalizes the preceding clause 'they can go whine to the New York Times some more'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' acts as an appositive, renaming and providing additional information about the noun 'them'.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' is an appositive, renaming the noun 'them'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in such a manner.""
}",[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or further identifies the subject 'they'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Jewish community won't let them burn crosses on their lawn' summarizes or generalizes the preceding clause 'they can go whine to the New York Times some more'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' acts as an appositive, renaming and providing additional information about the noun 'them'.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' is an appositive, renaming the noun 'them'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames or identifies the noun 'them', serving as an appositive.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.' does not contain a summative modifier. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase. In this sentence, there is no noun phrase that serves this summarizing or generalizing function.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.' does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun, typically set off by commas. In this sentence, there are no phrases that rename or provide additional information about a noun in such a manner.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.' does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In this sentence, there are no such phrases built on nouns that function independently to modify the main clause. Instead, the sentence uses a parallel structure to contrast the actions of Obama and Trump.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.' does not use any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, such as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of nouns in a modifying context.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Obama pardoned drug dealers and locked up ranchers' acts as a summative modifier, summarizing or generalizing the preceding clause. Additionally, 'drug dealers' and 'ranchers' act as appositives, renaming the nouns 'Obama' and 'Trump' respectively.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' serves as a summative modifier, summarizing the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause 'While Obama pardoned drug dealers and locked up ranchers'.""
}",['summative_modifier'],False,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Trump pardons ranchers and locks up drug dealers' summarizes or generalizes the preceding clause about Obama's actions.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.' does not contain any phrases built on nouns that serve as summative modifiers. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase, such as 'a departure from its usual practices' in the example provided. In the given sentence, there are no such noun phrases summarizing or generalizing the preceding actions.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, such as 'Botswana, a landlocked nation.' In the given sentence, there are no phrases that rename or provide additional information about a noun in this manner.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In the given sentence, there are no such phrases built on nouns that function independently to modify the main clause. Instead, the sentence consists of a series of clauses connected by conjunctions.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not use any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in such a manner.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain a summative modifier. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase. In the given sentence, there is no noun phrase that serves this summarizing or generalizing function. Instead, the sentence consists of a series of clauses connected by conjunctions, without a summarizing noun phrase.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, typically set off by commas. In the given sentence, there are no such phrases that rename or provide additional information about a noun. The sentence is structured around a choice presented in the Prologue, but it does not include any noun phrases that function as appositives.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In the given sentence, there are no such phrases built on nouns that function independently to modify the main clause. Instead, the sentence uses a series of clauses and phrases to present its ideas.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not use any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in such a manner. Instead, the sentence presents a choice between 'the world' and 'Our Lord' without repeating these nouns in a resumptive fashion.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,summative modifier,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.' contains the phrase 'mutually exclusive alternatives,' which is built on nouns and summarizes the preceding clause 'the world or Our Lord.' This fits the definition of a summative modifier.""
}",['summative_modifier']
