sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt4,res_gpt4_0.0_V3_2,property_gpt4_0.0_V3_2
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""A resumptive modifier is a phrase that repeats a noun it modifies for emphasis or clarity, often after an intervening clause. In the provided sentence, 'That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense,' there are no instances where a noun is repeated to create a resumptive modifier. Each noun ('brothel', 'concentration camp', 'weapons') is mentioned once and is not followed by a modifying phrase that repeats the noun.""
}",[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The noun 'brothel' is renamed and further explained by the appositive 'a concentration camp'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' acts as an appositive, renaming and further explaining the noun 'weapons'. Additionally, the phrase 'one could not consecrate a brothel, one could not bless a concentration camp' functions as a summative modifier, summarizing the preceding clauses.""
}","['appositives', 'summative_modifier']",False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, renaming the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive, as it renames or further describes the noun 'weapons'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the provided sentence, there are no phrases built on nouns that act as summative modifiers. A summative modifier is a noun phrase that summarizes or encapsulates the idea of the preceding text. The sentence discusses what one could not consecrate or bless, but it does not include a noun phrase that summarizes these actions or the objects of these actions. Each clause is descriptive and specific, rather than summarizing the content in a noun phrase that could be considered a summative modifier.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,appositives,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""In the sentence provided, 'the world or Our Lord' functions as an appositive phrase, renaming or further identifying 'this choice' mentioned earlier in the sentence. The appositive explains what the choice consists of, providing additional information about the noun 'choice' by describing the two mutually exclusive alternatives it represents.""
}",['appositives']
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the provided sentence, there are no phrases that can be categorized as absolute constructions. Absolute constructions are noun phrases combined with a participle or a participle phrase that provide additional information about the rest of the sentence, but they are not essential to the sentence's main clause and do not modify any single noun in the main clause. They are grammatically independent of the rest of the sentence. An example of an absolute construction is 'His hair invisible under his cap, the driver spoke no word.' In the sentence you provided, 'the world or Our Lord, as mutually exclusive alternatives' is not an absolute construction but rather a clarification of the choice mentioned earlier in the sentence. It does not contain a participle or a participle phrase that is independent of the main clause.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""A resumptive modifier is a phrase that repeats a noun it modifies for emphasis or clarity, often after a pause or interruption in the sentence. In the provided sentence, 'The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other,' there is no repetition of a noun that is being modified. The phrases 'the world or Our Lord' and 'mutually exclusive alternatives' are not resumptive modifiers because they do not repeat a noun from earlier in the sentence. Instead, they provide additional information about 'this choice' mentioned earlier in the sentence. Therefore, the sentence does not contain any phrases that can be categorized as resumptive modifiers.""
}",[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Phrases_built_on_nouns,['summative_modifier'],['summative_modifier'],['summative_modifier'],True,['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the world or Our Lord' acts as an appositive, renaming 'choice' to provide additional information. Additionally, the phrase 'as mutually exclusive alternatives' serves as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive as it renames the choice set before us in the Prologue.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the world or Our Lord' is an appositive, renaming the choice set before us in the Prologue.""
}",['appositives'],1,['appositives'],1.0,0.0,GPT mixes up appositives with summative modifiers,['summative_modifier'],mutually exclusive alternatives,summative modifier,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""In the sentence provided, 'the world or Our Lord, as mutually exclusive alternatives' functions as a summative modifier. This phrase summarizes the choice presented in the Prologue and generalizes the nature of that choice as being between two opposing entities. The phrase 'mutually exclusive alternatives' is a noun phrase that encapsulates the essence of the preceding clause, thus acting as a summative modifier.""
}",['summative_modifier']
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,appositives,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains a phrase that can be categorized as an appositive: 'Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen'. In this case, 'the organization created by the same man who made the Clinton Foundation happen' is an appositive phrase that renames and provides additional information about 'Teneo Strategy'. Appositives are noun phrases that follow and rename another noun phrase to provide extra information or clarify its identity.""
}",['appositives']
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""An absolute construction is a grammatical phrase that modifies an entire sentence, not just a noun, and is not essential to the sentence's meaning. It typically consists of a noun or pronoun and a participle, as well as any associated modifiers and objects. The example provided, 'The driver, his hair invisible under his cap,' is an absolute construction because 'his hair invisible under his cap' is a phrase that provides additional information about 'the driver' but does not alter the fundamental meaning of the sentence. In the sentence 'Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin,' there is no absolute construction. The phrase 'the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin' is a relative clause that provides additional information about 'Teneo Strategy.' It is not an absolute construction because it does not contain a noun or pronoun with a participle that stands apart from the main clause to modify the entire sentence.""
}",[]
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""A resumptive modifier is a phrase that repeats a noun it modifies for emphasis or clarity, often after an intervening clause. In the provided sentence, 'the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin' is a relative clause providing additional information about 'Teneo Strategy'. It does not repeat the noun it modifies, which would be necessary for it to be considered a resumptive modifier. Therefore, the sentence does not contain any phrases that can be categorized as resumptive modifiers.""
}",[]
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],False,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1,['appositives'],0.0,1.0,,['appositives'],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the provided sentence, there are no phrases that act as summative modifiers. A summative modifier is a noun phrase that summarizes or encapsulates the idea of the preceding clause or phrase. In the sentence 'Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin,' the phrase 'the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin' is not summarizing or generalizing the preceding clause, but rather specifying and providing additional information about 'Teneo Strategy.' It is an appositive, giving more detail about the noun it follows, rather than summarizing a preceding statement or clause.""
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Phrases_built_on_nouns,[],[],['appositives'],False,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'Breitbart report' by providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, it renames the noun 'Breitbart report' with additional information about the source and author.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive that renames the noun 'Breitbart report'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'report'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'report' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'Breitbart report'.""
}",['appositives'],1,['appositives'],0.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the provided sentence, there are no phrases that can be categorized as appositives. An appositive is a noun or noun phrase that renames or provides additional information about a noun next to it. The sentence contains attributive tags (e.g., 'a Breitbart report by Allum Bokhari' and 'new research by a team at the American Institute for Behavioral Research and Technology') that provide information about the sources of information, but these are not renaming or providing additional information about a noun directly beside them in the form of an appositive.""
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Phrases_built_on_nouns,[],[],['appositives'],False,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'Breitbart report' by providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, it renames the noun 'Breitbart report' with additional information about the source and author.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive that renames the noun 'Breitbart report'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'report'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'report' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'Breitbart report'.""
}",['appositives'],1,['appositives'],0.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""An absolute construction is a grammatical phrase that modifies an entire sentence, not just a noun, and is often independent of the rest of the sentence structure. It typically consists of a noun or pronoun and some accompanying modifiers, often including a participle, but it lacks a true finite verb. The sentence provided does not contain an absolute construction. It is a complex sentence with a main clause and a subordinate clause introduced by 'according to'. The sentence does not have a phrase that is structurally independent of the main clause and that modifies the entire sentence in the way an absolute construction does. For example, an absolute construction would be something like 'The report being issued, the meeting adjourned,' where 'The report being issued' is an absolute construction modifying the entire main clause 'the meeting adjourned.'""
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Phrases_built_on_nouns,[],[],['appositives'],False,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'Breitbart report' by providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, it renames the noun 'Breitbart report' with additional information about the source and author.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive that renames the noun 'Breitbart report'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'report'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'report' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'Breitbart report'.""
}",['appositives'],1,['appositives'],0.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""A resumptive modifier is a phrase that repeats a noun it modifies for emphasis or clarity, often after an interruption in the sentence. In the provided sentence, there is no repetition of a noun that is then modified. The sentence is a straightforward report without the use of resumptive modifiers. It does not contain a structure like 'the report, a report that...' which would indicate a resumptive modifier.""
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Phrases_built_on_nouns,[],[],['appositives'],False,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'Breitbart report' by providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, it renames the noun 'Breitbart report' with additional information about the source and author.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive that renames the noun 'Breitbart report'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'report'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, as it renames the noun 'report' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Breitbart report by Allum Bokhari' is an appositive, renaming the noun 'Breitbart report'.""
}",['appositives'],1,['appositives'],0.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as summative modifiers. A summative modifier is a noun phrase that summarizes a whole preceding clause or phrase, often providing a concise label or commentary on the idea. In the sentence given, there are no noun phrases that serve to summarize or generalize the content of the preceding text. The sentence is primarily a report of findings from research, and the noun phrases present ('search suggestions', 'the name of a candidate', 'the opinions of undecided voters', 'new research', 'a team at the American Institute for Behavioral Research and Technology', and 'Breitbart News') are not used to summarize any previous statements or clauses but rather to provide specific information related to the research findings.""
}",[]
