sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt4,res_gpt4_0.0_V3_2
2629,[ 8 13],ADVANTAGE AMERICANS,Predication,[],[],[],True,[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text contains no verbs, so no properties of predication are used.""
}",[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text only contains a stative verb 'AMERICANS'. This verb is not actively doing anything, it simply denotes a state of being.""
}",['stative'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any active, stative, or compound predicates. It is a simple statement without any verbal components.""
}",[],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound predicate with the verbs 'advantage' and 'Americans' both referring to the same subject.""
}",['compound'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'advantage' which is a verb directly performed by the subject 'Americans'.""
}",['active'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any active, stative, or compound predicates. It is a simple noun phrase without any verbal elements.""
}",[],0,['compound'],1.0,1.0,,[],,compound,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence 'The telegram was late but contained exciting news.' does not utilize a 'compound' voice as defined in the context of 'Predication'. The sentence is in the active voice, as the subject 'telegram' performs the action of containing exciting news. The phrase 'was late' is not an example of passive voice; it is a state of being, indicating a condition or state of the subject rather than an action performed by or upon it. Therefore, the sentence does not fit the definition of 'compound' voice where both active and passive voices are used about a single subject.""
}"
2871,[8],"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'made' in the past tense, which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'made' and 'balance' which signify action being performed.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""]
}","['active', 'compound']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'made', 'balance', and 'reporting', which indicate actions being performed.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('made', 'balance', 'reporting', 'is') and also has a compound structure with multiple verbs ('made', 'balance').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'made' which indicates an action performed by the subject.""
}",['active'],0,['active'],0.0,0.0,,['compound'],,active,"{
  ""Answer"": ""stative"",
  ""Explanation"": ""The sentence 'While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly mainstream in the worst sense.' contains both active and stative elements. The first part of the sentence 'it earlier made attempts to balance its shoddier side with some interesting reporting' uses an active voice, where 'it' is the subject performing the action 'made attempts'. However, the second part of the sentence 'it is now solidly mainstream in the worst sense' uses a stative verb 'is', which describes a state of being rather than an action. Since the question seems to focus on the latter part of the sentence, the verb 'is' is stative. Therefore, the sentence as a whole cannot be classified as purely active or compound; it contains a stative verb, which is the focus of the question.""
}"
2871,[8],"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'made' in the past tense, which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'made' and 'balance' which signify action being performed.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""]
}","['active', 'compound']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'made', 'balance', and 'reporting', which indicate actions being performed.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('made', 'balance', 'reporting', 'is') and also has a compound structure with multiple verbs ('made', 'balance').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'made' which indicates an action performed by the subject.""
}",['active'],0,['active'],0.0,0.0,,['compound'],,stative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize a 'stative' voice as defined in the context provided. The sentence 'While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly mainstream in the worst sense.' is a complex sentence with an active voice in the first clause ('it earlier made attempts') and a stative construction in the second clause ('it is now solidly mainstream'). However, the stative part of the sentence does not fit the provided definition of 'stative voice' because the subject 'it' is not receiving an action from someone else; rather, it describes a state of being. Additionally, the verb 'is' is a form of 'be,' but 'mainstream' is not a verb, it is an adjective, so there is no main verb ending in 'ing' or otherwise. The sentence does not exhibit a 'stative voice' as per the given definition, which requires the subject to receive an action and the main verb to not end in 'ing.'""
}"
2871,[8],"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'made' in the past tense, which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'made' and 'balance' which signify action being performed.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""]
}","['active', 'compound']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'made', 'balance', and 'reporting', which indicate actions being performed.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('made', 'balance', 'reporting', 'is') and also has a compound structure with multiple verbs ('made', 'balance').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'made' which indicates an action performed by the subject.""
}",['active'],0,['active'],0.0,0.0,,['compound'],,compound,"{
  ""Answer"": ""stative"",
  ""Explanation"": ""The sentence 'While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly mainstream in the worst sense.' utilizes stative voice. Stative voice is used to describe a state or condition rather than an action. In this sentence, 'made attempts' is a past action, but the main clause 'it is now solidly mainstream in the worst sense' describes the current state of being mainstream, which is a condition or state, not an action. There is no use of passive voice in the sentence, and the active voice is only present in the subordinate clause 'it earlier made attempts.' The main clause, which carries the primary message of the sentence, is in the stative voice. Therefore, the sentence as a whole is best described as using stative voice.""
}"
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'be' and 'do', which express a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do' which describe a state of being or a state of action rather than an ongoing action or process.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs, such as 'be' and 'should be', which express a state of being rather than action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],1.0,0.0,,"['stative', 'active']",,active,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence in question does not utilize active, stative, or compound voice as defined in the context of 'Predication'. Instead, it uses the subjunctive mood to express a wish or a hypothetical situation. The sentence is from the King James Version of the Bible, and the structure 'that be far from thee' is an archaic form of expressing a strong desire that something should not happen. The verb 'do' in 'Shall not the Judge of all the earth do right?' is indeed active, but the overall sentence does not fit neatly into the categories provided because it is a rhetorical question and a form of a wish or hope rather than a direct statement of action or state.""
}"
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'be' and 'do', which express a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do' which describe a state of being or a state of action rather than an ongoing action or process.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs, such as 'be' and 'should be', which express a state of being rather than action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],1.0,0.0,,"['stative', 'active']",,stative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence in question does not utilize what is traditionally known as 'stative voice,' which is a misunderstanding of the term. In linguistic terms, 'stative' refers to verbs that describe a state of being or condition, such as 'know,' 'believe,' or 'love.' These verbs do not usually have a continuous form (ending in 'ing'), but they do not necessarily include the auxiliary 'be' nor imply that the subject is receiving an action. The sentence provided ('That be far from thee to do after this manner...') contains a mix of archaic language and modal constructions. The verb 'be' here is used in a subjunctive or imperative sense, not as a stative verb. The sentence also contains active voice, where 'the Judge of all the earth' is the subject performing the action 'do right.' Therefore, the sentence does not fit the provided (and incorrect) definition of 'stative voice.'""
}"
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'be' and 'do', which express a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do' which describe a state of being or a state of action rather than an ongoing action or process.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs, such as 'be' and 'should be', which express a state of being rather than action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'be' and 'do', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],1.0,0.0,,"['stative', 'active']",,compound,"{
  ""Answer"": ""stative"",
  ""Explanation"": ""The sentence 'That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?' primarily uses stative voice. Stative voice is characterized by the use of stative verbs that describe a state of being or condition rather than an action. In this sentence, 'be far from thee' and 'do right' are stative constructions; they describe a state or quality (being far from an action, being just) rather than an action being performed by the subject. There is no use of active voice, where a subject performs an action, or passive voice, where a subject is acted upon by an external force. Additionally, there is no compound voice, which would involve a combination of active and passive voices regarding a single subject.""
}"
3249,[9],When Cain complains that being a “vagabond .,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'complains.' Stative verbs express a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'complains', which describes a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which expresses a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,active,"{
  ""Answer"": ""stative"",
  ""Explanation"": ""The sentence fragment 'When Cain complains that being a “vagabond' suggests a state of being rather than an action being performed. The verb 'complains' is used to express a mental state or condition, which is characteristic of stative verbs. Stative verbs describe a state of being or condition, rather than an action. Therefore, the voice is stative, not active or compound. However, it's important to note that the sentence is incomplete, and the full context could potentially alter the analysis.""
}"
3249,[9],When Cain complains that being a “vagabond .,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'complains.' Stative verbs express a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'complains', which describes a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which expresses a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,stative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided, 'When Cain complains that being a “vagabond,' is incomplete and does not contain a main verb, which is necessary to determine if the sentence is in active, stative, or compound voice. Therefore, we cannot categorize the voice of the sentence without additional context or completion of the sentence. Additionally, the definition of 'stative' voice provided is incorrect. Stative verbs describe a state of being or condition and do not necessarily follow the rules described. They do not always require 'be' as a helping verb, nor is it true that the main verb will never end in 'ing.' For example, 'believing' can be stative as in 'I am believing in your ability,' where 'believing' describes a state of mind.""
}"
3249,[9],When Cain complains that being a “vagabond .,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'complains.' Stative verbs express a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'complains', which describes a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which expresses a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,compound,"{
  ""Answer"": ""stative"",
  ""Explanation"": ""The sentence fragment provided, 'When Cain complains that being a “vagabond,' does not contain a main verb that would allow us to determine if it's in active or passive voice, nor does it complete a thought. However, the verb 'complains' suggests a state of being or a condition, which aligns with the stative voice. Stative voice is used to describe states or conditions rather than actions. Since the fragment does not contain a full sentence and does not exhibit both active and passive voice characteristics, it cannot be classified as compound voice. Therefore, based on the verb 'complains,' the most appropriate classification is stative voice.""
}"
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound structure with two verbs 'would be' and 'have systematically enabled' in relation to the same subject 'Bergoglio'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and a compound structure with multiple verbs about one subject ('would be', 'have enabled').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with two verbs 'would be' and 'have enabled' related to the subject 'Bergoglio and his Vatican henchmen'.""
}",['compound'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'would be', 'have systematically enabled'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and also has a compound structure with multiple verbs ('would be', 'have enabled') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs ('would be', 'have enabled') about one subject ('Bergoglio').""
}",['compound'],0,['active'],1.0,0.0,,"['stative', 'active']",,active,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize an 'active', 'stative', or 'compound' voice as those terms are traditionally defined in grammar. Instead, the sentence is written in the passive voice. In the passive voice, the subject of the sentence is acted upon by the verb. The active agents ('Bergoglio and his Vatican henchmen') are not the grammatical subject of the main clause; instead, the subject is 'a purge of the homosexual and pro-homosexual prelates', which is something that would be done by the agents, not something the subject is doing. Therefore, the sentence does not fit the definition of 'active' voice as given in the context. The terms 'stative' and 'compound' voice are not standard terms for describing the voice of a verb. 'Stative' usually refers to a type of verb that describes a state of being rather than an action, and 'compound' is not a recognized category in the context of grammatical voice.""
}"
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound structure with two verbs 'would be' and 'have systematically enabled' in relation to the same subject 'Bergoglio'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and a compound structure with multiple verbs about one subject ('would be', 'have enabled').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with two verbs 'would be' and 'have enabled' related to the subject 'Bergoglio and his Vatican henchmen'.""
}",['compound'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'would be', 'have systematically enabled'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and also has a compound structure with multiple verbs ('would be', 'have enabled') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs ('would be', 'have enabled') about one subject ('Bergoglio').""
}",['compound'],0,['active'],1.0,0.0,,"['stative', 'active']",,stative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize a 'stative' voice as defined in the context provided. The sentence is complex and contains multiple clauses with different voices. The first part, 'For Faggioli, not only would Bergoglio’s resignation be unthinkable,' uses a passive construction ('would be unthinkable'), which could be mistaken for stative. However, the 'stative' voice as defined in the prompt is characterized by the subject receiving the action without the use of 'be' as a helping verb and without the main verb ending in 'ing.' In this case, 'be' is used as a helping verb, but it is part of a passive voice construction, not a stative voice. The second part of the sentence, 'so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled,' is also not stative. It describes an action ('have enabled') that has been performed by the subject ('Bergoglio and his Vatican henchmen'), which is an active voice. Therefore, the sentence does not fit the definition of 'stative' voice provided in the prompt.""
}"
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound structure with two verbs 'would be' and 'have systematically enabled' in relation to the same subject 'Bergoglio'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and a compound structure with multiple verbs about one subject ('would be', 'have enabled').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with two verbs 'would be' and 'have enabled' related to the subject 'Bergoglio and his Vatican henchmen'.""
}",['compound'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'would be', 'have systematically enabled'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and also has a compound structure with multiple verbs ('would be', 'have enabled') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs ('would be', 'have enabled') about one subject ('Bergoglio').""
}",['compound'],0,['active'],1.0,0.0,,"['stative', 'active']",,compound,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not utilize a 'compound' voice as defined in the context of predication. The sentence is primarily in the active voice, as it describes actions that Bergoglio and his Vatican henchmen are performing ('have systematically enabled'). There is no switch between active and passive voice regarding a single subject within the sentence. The concept of 'stative' voice is not standard in linguistic terminology, but stative verbs are those that describe a state of being or condition, and the sentence does include stative elements (e.g., 'would be unthinkable,' 'would a purge'). However, these do not constitute a 'voice' on their own. The sentence is complex and contains modal verbs that express conjecture or hypothetical scenarios, but it does not combine active and passive voice for a single subject, which would be required for a 'compound' voice as defined.""
}"
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs such as 'scoffs' and a stative verb 'is' in the phrase 'who, in typical neo-Catholic style, imperiously scoffs at the notion of.'""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains active verbs such as 'imperiously scoffs' and 'busies himself defending', which indicates the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('be', 'win') and it also has compound verbs ('be', 'scoffs', 'busies', 'defending').""
}","['active', 'compound']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g., 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g., 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g. 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'defending', 'describes') and stative verbs (e.g. 'is', 'busies').""
}","['active', 'stative']",1,"['active', 'stative']",1.0,1.0,,"['stative', 'active']",,active,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize an 'active' voice as defined in the context of predication. Instead, it is a complex sentence with multiple clauses, some of which contain active verbs ('scoffs at', 'busies himself'), while others contain stative verbs ('is marked by', 'dares to describe'). The sentence does not fit neatly into the categories of 'active', 'stative', or 'compound' voice as it contains elements of both active and stative voice. The active verbs indicate actions performed by the subject ('Faggioli'), while the stative verbs express states or conditions. The term 'compound voice' is not a standard term in English grammar, and it is not clearly defined in the context provided. Therefore, the sentence cannot be categorized as using a 'compound voice' without further clarification of what 'compound voice' means in this context.""
}"
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs such as 'scoffs' and a stative verb 'is' in the phrase 'who, in typical neo-Catholic style, imperiously scoffs at the notion of.'""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains active verbs such as 'imperiously scoffs' and 'busies himself defending', which indicates the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('be', 'win') and it also has compound verbs ('be', 'scoffs', 'busies', 'defending').""
}","['active', 'compound']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g., 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g., 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g. 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'defending', 'describes') and stative verbs (e.g. 'is', 'busies').""
}","['active', 'stative']",1,"['active', 'stative']",1.0,1.0,,"['stative', 'active']",,stative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize a 'stative' voice as defined in the context of 'Predication'. In the sentence, 'This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”', the verbs 'scoffs' and 'busies' are not used in a stative sense. Instead, they describe actions being performed by the subject 'Faggioli'. Moreover, the verb 'will be' is a future tense construction that does not fit the definition of stative voice provided, which states that the subject is not doing the action but rather receiving it. The sentence also does not fit the criteria of having 'be' as a helping verb without the main verb ending in 'ing'. Therefore, the sentence does not utilize a stative voice.""
}"
