,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
189,3937,[ 9  9 13],"Of course this would be of little interest to secular journalists, who have paid no mind to his habit of rewriting Catholicism, but the sex abuse crisis is something secular journalists are very interested in, a fact Bergoglio seems not to have understood.",Modifying_clauses,"['subordinate', 'adjective']",['adjective'],['adjective'],False,['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""comparitive"", ""adjective""]
  ,
  ""Explanation"": ""The sentence contains a comparative clause ('who have paid no mind to his habit of rewriting Catholicism') and an adjective clause ('that Bergoglio seems not to have understood').""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""noun""]
}

  
  ","['comparitive', 'noun']",False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']","{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],0
190,3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using 'as' to make a comparison between the Hammond case and double jeopardy.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'as a manifest miscarriage of justice akin to double jeopardy' indicates a comparative relationship, making this a comparative modifying clause.""
}",['comparitive'],"{
  ""Properties"": [""comparative"", ""subordinate""],
  ""Explanation"": ""The use of 'as' in 'as a manifest miscarriage of justice' indicates a comparative clause. Additionally, the clause 'as a manifest miscarriage of justice akin to double jeopardy' suggests a causal connection and is therefore subordinate.""
}","['comparative', 'subordinate']",False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'as' to compare the Hammond case to double jeopardy.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the phrase 'as a manifest miscarriage of justice' indicates a comparative relationship, making this a comparative modifying clause.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using 'as' to compare the Hammond case to double jeopardy.""
}",['comparitive'],1
191,3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'It did not allow' suggests a conditional clause, indicating a condition under which Iranian parties are not allowed to open accounts at US banks.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the sentence, as it contains the subordinating conjunction 'if' in the form of 'if not'. This creates a condition where if a certain action is not taken ('if not allow Iranian parties to open accounts'), then a consequence follows ('did not allow Iranian parties to open accounts or correspondent accounts at US banks').""
}",['conditional'],"{
  ""Properties"": [""conditional"", ""noun""],
  ""Explanation"": ""The sentence includes a conditional clause with 'if' ('if it did not allow Iranian parties to open accounts') and a noun clause ('that Iranian parties cannot open accounts or correspondent accounts at US banks').""
}","['conditional', 'noun']",False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' (if Iranian parties open accounts or correspondent accounts at US banks).""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if', indicating a hypothetical situation.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', indicating a hypothetical situation.""
}",['conditional'],1
192,3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if' (If Iran tested a nuclear weapon).""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause using 'if' in the form of 'if...then'. The clause 'if Iran sent funds to the US or received funds from the US' expresses a condition upon which another event or action depends.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if': 'if Iran tries to send funds to the US or receive funds from the US.'""
}",['conditional'],True,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' (if Iran sent funds to the US or received funds from the US).""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if', indicating a potential condition or situation.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', indicating a hypothetical situation.""
}",['conditional'],1
193,3988,[ 8 13],They make sure that the Islamic instruction in these textbooks presents a picture of Islam that is so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.,Modifying_clauses,"['noun', 'adjective']","['noun', 'adjective']",['noun'],False,['noun'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'that', comparing the degree of bias to the point of proselytizing.""
}",['comparative'],"{
  ""Properties"": [""adjective""]
  ,
  ""Explanation"": ""The sentence contains a relative clause 'that is so pristine and whitewashed'. This clause modifies the noun 'picture' and provides additional descriptive information about it.""
}",['adjective'],"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 		","['comparitive', 'adjective']",False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'that' to compare the level of bias in the presentation of Islam in textbooks.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'that' to compare the level of bias in the presentation of Islam in textbooks.""
}",['comparitive'],1
194,3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Modifying_clauses,['adjective'],['adjective'],[],False,['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains an adjective clause 'that proselytized for Islam' providing additional detail about the videos."" 
}",['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'for forcing students to watch videos that proselytized for Islam' suggests a causal connection by indicating the reason why the parents filed a federal complaint.""
}",['subordinate'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains an adjective clause 'that proselytized for Islam' which provides additional detail about the videos being referred to.""
}",['adjective'],False,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'that proselytized for Islam' is a relative clause using 'that' to provide additional detail about the videos being watched.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'that proselytized for Islam' is a relative clause modifying the noun 'videos'. It provides additional detail about the videos in question.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],1
195,4019,[13],"Anti-jihadist activist Pamela Geller praised Orban for his honesty and wrote, ""At last, a politician who speaks the truth about the Muslim invasion of Europe.",Modifying_clauses,['adjective'],['adjective'],[],False,['noun'],"{
  ""Properties"": [""noun""]
}",['noun'],"{
  ""Properties"": [""adjective""]
}

    				
    ",['adjective'],"{
  ""Properties"": [""subordinate"", ""adjective""]
}

 		","['subordinate', 'adjective']",False,"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who speaks the truth about the Muslim invasion of Europe' is a relative clause using the relative pronoun 'who'. It provides additional information about the noun 'politician'.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],1
196,4024,[13],"Specifically, one executive suggests paying for the rides of Latinos to get them to the polls — if they vote for Clinton, that is.",Modifying_clauses,['conditional'],['conditional'],['conditional'],True,"['conditional', 'adjective']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if'. It presents a condition ('if they vote for Clinton') upon which the main clause ('suggests paying for the rides of Latinos to get them to the polls') depends.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the clause 'if they vote for Clinton, that is.' It presents a condition that must be met for the suggested action to take place.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' ('if they vote for Clinton'), which suggests a condition that needs to be met.""
}",['conditional'],True,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' ('if they vote for Clinton'). This clause suggests a condition that must be met for the main action to occur.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', indicating a hypothetical condition.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if'. It presents a condition ('if they vote for Clinton') and the potential outcome ('paying for the rides of Latinos to get them to the polls').""
}",['conditional'],1
197,4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Modifying_clauses,['subordinate'],['noun'],['adjective'],False,['adjective'],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains an adjective modifying clause 'that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' providing additional detail. It also includes a subordinate clause 'was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church' with a causal connection between the two events.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'who was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.' This clause provides additional information about Cardinal Kevin Farrell and functions as an adjective modifying 'Cardinal Kevin Farrell'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church' is a relative clause describing Cardinal Kevin Farrell.""
}",['adjective'],False,"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],1
198,4041,[13  8  8  8],"How inconvenient that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrumentum Laboris argues that:",Modifying_clauses,['subordinate'],"['noun', 'subordinate']",['adjective'],False,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'while' to compare two contrasting ideas.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The text contains a comparitive clause using the conjunction 'while' to contrast the situations of the clergy and prelates with the argument presented in the Instrumentum Laboris.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example text contains a comparative clause comparing the actions of the homosexual network of clergy and prelates to the argument presented in the Instrumentum Laboris.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'while' to compare two contrasting situations.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'while', comparing the actions of the homosexual network of clergy and prelates with the argument presented in the Instrumentum Laboris.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'while' to contrast two different situations.""
}",['comparitive'],1
199,4169,[13],This emphasis is repeated so often one might almost think there is a concern in Rome that the “fruitful” post-conciliar monastic life is in danger of fizzling out… for… some reason…,Modifying_clauses,"['noun', 'adjective']",['noun'],[],False,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the comparison 'one might almost think there is a concern in Rome that the 'fruitful' post-conciliar monastic life is in danger of fizzling out… for… some reason' indicates a comparative modifying clause.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The presence of the comparative conjunction 'than' in the phrase 'one might almost think there is a concern in Rome that the 'fruitful' post-conciliar monastic life is in danger of fizzling out… for… some reason…' indicates a comparative clause.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'one might almost think there is a concern in Rome that the “fruitful” post-conciliar monastic life is in danger of fizzling out… for… some reason…' indicates a comparative relationship.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'as' to compare the frequency of the emphasis to the frequency of a concern in Rome.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The presence of the comparative conjunction 'as' in the phrase 'one might almost think' indicates the use of a comparative clause.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the phrase 'one might almost think there is a concern in Rome that the 'fruitful' post-conciliar monastic life is in danger of fizzling out' indicates a comparative clause.""
}",['comparitive'],1
200,4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Modifying_clauses,"['subordinate', 'adjective']","['subordinate', 'adjective']",['subordinate'],False,"['subordinate', 'adjective']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'wearing a kippah on his head' acts as a relative clause describing the 69-year-old Jewish man, making use of the adjective property.""
}",['adjective'],"{
  ""Properties"": [""adjective"", ""noun""]
}

  
 	","['adjective', 'noun']","{
  ""Properties"": [""adjective""]
}

  
     ",['adjective'],False,"{
  ""Properties"": [""adjective"", ""subordinate""]
  ,
  ""Explanation"": ""The sentence contains an adjective clause 'wearing a kippah on his head' providing additional detail about the 69-year-old Jewish man. It also includes a subordinate clause 'while the 69-year-old Jewish man...was coming out of the synagogue' indicating a causal connection between the man coming out of the synagogue and the attack.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}

  ",['adjective'],0
201,4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,['adjective'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present as the clause begins with 'if', suggesting a hypothetical condition: 'If a Muslim terrorist stabbed four people at a train station...'""
}",['conditional'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The adjective clause 'while screaming, 'Allahu Akbar'' modifies the noun 'terrorist' to provide additional detail about the action of the individual.""
}",['adjective'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause indicating a causal connection ('while screaming, “Allahu Akbar”') and an adjective clause ('A Muslim terrorist')."" 
}","['subordinate', 'adjective']",False,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The adjective clause 'while screaming, 'Allahu Akbar'' provides additional detail about the action of the Muslim terrorist.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The adjective clause 'who' is used to provide additional detail about the terrorist, incorporating the detail that he is a Muslim.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The adjective clause 'who' is used to provide additional detail about the terrorist, incorporating the detail that he was screaming 'Allahu Akbar'.""
}",['adjective'],1
202,4236,[13  1],They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'if' in the clause 'if they then threatened to hang my 3-year-old and 1-year-old' makes it a conditional clause.""
}",['conditional'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause using 'if', indicating a hypothetical situation.""
}",['conditional'],False,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who are 3-year-old and 1-year-old' is a relative clause using 'who' to provide additional information about the individuals being threatened.""
}",['adjective'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', indicating a potential consequence based on a condition.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', indicating a potential consequence based on a condition.""
}",['conditional'],0
203,4263,[ 9 14  9],"With the leftist media entirely focused on the push to ban AR-15s and repeal the Second Amendment, practically no one noticed Louis Farrakhan's Saviours’ Day 2018 Address in which he told an approving audience that ""powerful Jews are my enemy,"" and ""white folks are going down,"" according to The Washington Examiner.",Modifying_clauses,['noun'],['adjective'],['adjective'],False,['adjective'],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains an adjective modifying clause ('in which he told an approving audience') and a noun modifying clause ('according to The Washington Examiner').""
}","['adjective', 'noun']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'in which he told an approving audience' is a subordinate clause that suggests a causal connection and provides additional information about Louis Farrakhan's Saviours’ Day 2018 Address.""
}",['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'in which' that suggests a causal connection between Louis Farrakhan's address and the lack of media coverage. It also contains an adjective clause 'in which he told an approving audience' with the relative pronoun 'which' providing additional information about the address. Additionally, there is a noun clause 'that "" 	,   ""powerful Jews are my enemy,"" 																																		 																	: ""The Washington Examiner' that reports indirect speech by Louis Farrakhan.""
}","['subordinate', 'adjective', 'noun']",False,"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains an adjective clause 'in which he told an approving audience' and a noun clause 'that ""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains an adjective clause 'in which he told an approving audience' and a noun clause 'that "" 
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains an adjective clause 'in which he told an approving audience' providing additional detail about Louis Farrakhan's Saviours’ Day 2018 Address. It also includes a subordinate clause 'according to The Washington Examiner' indicating the source of the information.""
}","['adjective', 'subordinate']",0
204,4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Modifying_clauses,['conditional'],['conditional'],['conditional'],True,['conditional'],"{
  ""Properties"": [""conditional"", ""noun""],
  ""Explanation"": ""The sentence contains a conditional clause ('if someone can get me this young man’s information') and a noun clause ('that I’ll get him a new #maga hat… SIGNED by #potus').""
}","['conditional', 'noun']","{
  ""Properties"": [
    ""conditional""
  ],
  ""Explanation"": ""The clause 'If someone can get me this young man’s information' is a conditional clause because it begins with 'if'.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'if someone can get me this young man’s information' indicates a conditional relationship in the sentence.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'if someone can get me this young man’s information' indicates a condition that must be met for the action in the main clause to occur.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'if someone can get me this young man’s information' indicates a condition that must be met for the action of getting a new #maga hat signed by #potus to occur.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'if someone can get me this young man’s information' indicates a condition that must be met for the action in the main clause to occur.""
}",['conditional'],1
205,4270,[14],Long live the Fifth Estate!”,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any modifying clauses."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any modifying clauses."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""There are no modifying clauses present in this text.""
}",[],True,"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any modifying clauses."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any modifying clauses."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any modifying clauses."" 
}",[],0
206,4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Modifying_clauses,[],[],['subordinate'],False,"['noun', 'subordinate']","{
  ""Properties"": [""subordinate"", ""adjective""]
}","['subordinate', 'adjective']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example contains an adjective clause ('saying: “punch a zionist”') that provides additional detail about the tweet by Igor Sadikov.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'saying: 'punch a zionist'' is a relative clause using 'saying', which incorporates the detail of the tweet by Igor Sadikov.""
}",['adjective'],False,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'saying: “punch a zionist”' is an adjective clause that provides additional detail about the tweet by Igor Sadikov.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'saying: 'punch a zionist'' is a relative clause using 'saying', which qualifies as an adjective modifying the noun 'tweet'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'saying: 'punch a zionist'' is a relative clause using 'saying', which incorporates detail about the tweet by Igor Sadikov.""
}",['adjective'],1
207,4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Modifying_clauses,[],['subordinate'],[],False,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'especially' in the modifying clause suggests a comparison between the impact of mass immigration from Africa and other potential sources of concern.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The clause 'especially from Africa' functions as a comparative modifying clause, indicating that the worst nightmares could come true specifically due to immigration from Africa.""
}",['comparative'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'especially from Africa' compares the level of mass immigration from Africa to mass immigration from other regions.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'especially from Africa' is a comparative clause indicating a specific comparison between the impact of mass immigration from Africa and other sources.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'especially from Africa' is a comparative modifying clause, indicating a specific comparison within the context of mass immigration.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'especially from Africa' is a comparative clause, indicating a specific comparison between the impact of mass immigration from Africa and other sources.""
}",['comparitive'],1
208,4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Modifying_clauses,"['conditional', 'adjective']","['conditional', 'adjective']",['conditional'],False,"['conditional', 'adjective']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if', suggesting a hypothetical situation.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The text contains a conditional clause that begins with 'if': 'If you don’t like President Trump and can’t understand how anyone could'.""
}",['conditional'],"{
  ""Properties"": [
    ""conditional""
  ],
  ""Explanation"": ""The sentence contains a conditional clause 'If you don’t like President Trump', which presents a condition for the following statement.""
}",['conditional'],True,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' ('If you don’t like President Trump and can’t understand how anyone could').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'If' ('If you don’t like President Trump and can’t understand how anyone could').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if': 'If you don’t like President Trump and can’t understand how anyone could'.""
}",['conditional'],1
209,4292,[14],"The leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday, and repeatedly vow that they will ultimately destroy the United States of America and the state of Israel.",Modifying_clauses,['noun'],['noun'],[],False,[],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The use of 'and' suggests a subordinate clause indicating a causal relationship between the actions of the leaders and their ultimate vow to destroy the United States of America and the state of Israel.""
}",['subordinate'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence includes a conditional clause that begins with 'if' – 'if the leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday.'""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'that they will ultimately destroy the United States of America and the state of Israel' with the subordinating conjunction 'that'. This clause suggests a causal connection to the main clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', indicating a hypothetical situation: 'if the leaders of the Islamic Republic of Iran order their people to chant 'Death to America' in mosques every Friday.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the clause 'if they will ultimately destroy the United States of America and the state of Israel.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if', suggesting a hypothetical situation: 'if the leaders of the Islamic Republic of Iran order their people to chant 'Death to America' in mosques every Friday.'""
}",['conditional'],1
210,4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The article contains an adjective clause ('Jewish Question') and a subordinate clause ('May Un-Endorse Dem Rep Over').""
}","['adjective', 'subordinate']","{
  ""Properties"": [""conditional"", ""noun""],
  ""Explanation"": ""The headline contains a conditional clause ('if') with 'May Un-Endorse' and a noun clause ('over \""Jewish Question\""') providing additional details about the potential action.""
}","['conditional', 'noun']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The headline contains a comparitive clause using the word 'over'. It compares the potential action of 'Un-Endorsing' to the situation of the 'Jewish Question'.""
}",['comparitive'],False,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The headline contains a relative clause 'May Un-Endorse Dem Rep Over 'Jewish Question', which functions as an adjective modifying the noun 'Kapos'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The headline contains a relative clause using the word 'who' ('who may un-endorse Dem Rep') to incorporate detail about the individuals being discussed.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The headline contains a relative clause 'May Un-Endorse Dem Rep Over 'Jewish Question', which is used to incorporate detail and provide additional information about the 'Kapos'.""
}",['adjective'],1
