,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
308,9827,[],It will be addressed quickly and justly.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to be addressed quickly and justly' functions as an adverb, indicating the manner in which the action will occur.""
}",['infinitive_phrases'],"{
  ""Properties"": [""participal phrases""]
  ,
  ""Explanation"": ""The phrase 'addressed quickly and justly' is a participial phrase acting as an adjective to describe how it will be addressed.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'addressed quickly and justly' is a participial phrase modifying the subject 'it'. This phrase functions as an adjective, providing more information about 'it'.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'addressed quickly and justly' is a participial phrase modifying the subject 'it'. It describes the manner in which the action of addressing will occur.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'addressed quickly and justly' is a participial phrase modifying the subject 'it'. It describes the manner in which the action will be performed.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'addressed quickly and justly' is a participial phrase, as it uses the past participle 'addressed' to describe the action of addressing. This changes the relation of the action to an agent and functions as an adjective phrase.""
}",['participal_phrases'],1
309,9866,[],But he is now a full-fledged member of the nuclear club.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'full-fledged member of the nuclear club' can be seen as a participal phrase, as it describes the current status of the subject 'he'. This phrase functions as an adjective phrase headed by the participal 'full-fledged'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'full-fledged' functions as an adjective to modify the noun 'member', indicating that the person is fully qualified or developed as a member of the nuclear club. This participial phrase is built on the past participle 'full-fledged'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'full-fledged member of the nuclear club'. This phrase modifies the subject 'he' and is headed by the participle 'fledged'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'full-fledged member of the nuclear club' is a participial phrase, as it is headed by the participle 'full-fledged' and functions as an adjective to describe 'he'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'being now a full-fledged member of the nuclear club'. This phrase modifies the subject 'he' and functions as an adjective.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'being now a full-fledged member of the nuclear club', which modifies the subject 'he'.""
}",['participal_phrases'],1
310,9939,[],"Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote: “The problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having' which modifies the noun 'resignation', creating the participle phrase 'having the resignation of some bishops'."" 
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'resignation of some bishops' which modifies the noun 'problem' by describing what type of problem it is.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'The problem of clergy abuse cannot be resolved simply by the resignation of some bishops' which is headed by the participle 'resolved'. This participial phrase functions as an adjective phrase modifying the noun 'problem'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'written by Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit' modifying the noun 'recently'. This participial phrase provides additional information about the author of the statement.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'resignation of some bishops' which modifies the noun 'problem'. This participial phrase functions as an adjective phrase, providing additional information about the problem of clergy abuse.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'written by Janet Smith' which modifies the noun 'Professor'. This participial phrase provides additional information about the noun and functions as an adjective in the sentence.""
}",['participal_phrases'],1
311,9995,[],"The Pontifical Commission for the Protection of Minors lapsed in December, when its members’ terms expired, prompting concerns that the advisory body could be disbanded.",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'prompting concerns that the advisory body could be disbanded.' This phrase uses the participle 'prompting' to convey the reason or cause for the expiration of the commission, changing the relation of the action to an agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'prompting concerns that the advisory body could be disbanded' is used in the example text. It indicates the cause or reason for the lapse of the Pontifical Commission for the Protection of Minors.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'prompting concerns that the advisory body could be disbanded'. This participal phrase modifies the main clause by providing the reason or cause for the concerns, and is therefore a participal phrase.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'when its members’ terms expired', which modifies the main clause and provides additional information about the timing of the lapse of the commission.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'prompting concerns that the advisory body could be disbanded' is used in the example text.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'when its members’ terms expired', which modifies the main clause and provides additional information about the timing of the lapse of the commission.""
}",['participal_phrases'],1
313,10086,[],"The region is an area NASA would also like to visit, preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory' is a participal phrase modifying the verb 'visit'. It describes the type of visit NASA would like to make.""
}",['participal_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to visit', which functions as an adverb indicating the purpose of NASA's desire to visit the region.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'bringing souvenir rock home to Earth for scientists to analyze directly in the laboratory' modifying 'robot'. This indicates the action that the robot would perform.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'bringing souvenir rock home to Earth', which modifies the noun 'robot'. This participial phrase provides additional information about the robot and its purpose.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'bringing souvenir rock home to Earth for scientists to analyze directly in the laboratory', which modifies the noun 'robot'. This participial phrase provides additional information about the robot and its purpose.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'bringing souvenir rock home to Earth', which modifies the noun 'robot'. This participial phrase functions as an adjective to provide more information about the robot.""
}",['participal_phrases'],1
314,10124,[],"A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, but there has been much speculation that she is referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'referring to a secret letter', in which the action of 'referring' is expressed as a participle rather than a verb.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'referring to a secret letter' is present in the text, modifying the subject 'Feinstein'. This phrase contains a present participle and functions as an adjective to provide more information about the subject.""
}",['participal_phrases'],"{
    ""Properties"": [""participial phrases""],
    ""Explanation"": ""The sentence contains a participial phrase 'having been the subject of intrigue on Capitol Hill over the last few days,' which modifies the noun 'letter'. This participial phrase provides additional information about the letter and its role in the situation.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.' This phrase modifies the subject 'she' and provides additional information about her action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'referring to a secret letter' which modifies the subject 'she'. This phrase functions as an adjective to provide more information about the subject.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'referring to a secret letter' which modifies the subject 'she'. This phrase functions as an adjective to provide more information about the subject.""
}",['participal_phrases'],1
315,10425,[],Whom do you consider to be the most corrupt Democrat Politician?,Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,['inifinitive_phrases'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any examples of participal phrases or infinitive phrases. It is a direct question about the opinion of the rhetoretician and linguist."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain examples of participal phrases or infinitive phrases related to verbs.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of participial or infinitive phrases built on verbs.""
}",[],True,"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any participal or infinitive phrases related to verbs.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any phrases built on verbs, so none of the specified properties are present.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any participal or infinitive phrases."" 
}",[],0
316,10442,[],"What size of bakery would you need to make 10,000 loaves of bread?… What if you wanted to make 50,000 loaves of bread an hour?",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The text includes infinitive phrases, such as 'to make 10,000 loaves of bread' and 'to make 50,000 loaves of bread an hour', which function as adverbials indicating the purpose or result of the action.""
}",['inifinitive_phrases'],"{
  ""Properties"": [
    ""infinitive phrases""
  ],
  ""Explanation"": ""The text contains infinitive phrases such as 'to make 10,000 loaves of bread' and 'to make 50,000 loaves of bread an hour', indicating the purpose or goal of the action.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The example text contains infinitive phrases with 'to make' which function as adverbs to indicate the purpose or reason for the action of the main clause.""
}",['infinitive_phrases'],False,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The text contains infinitive phrases such as 'to make 10,000 loaves of bread' and 'to make 50,000 loaves of bread an hour', which function as adverbials indicating the purpose or goal of the action.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The text contains infinitive phrases such as 'to make 10,000 loaves of bread' and 'to make 50,000 loaves of bread an hour', which function as adverbial infinitives indicating the purpose or goal of the action.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The example text contains infinitive phrases, such as 'to make 10,000 loaves of bread' and 'to make 50,000 loaves of bread an hour'. These phrases function as adverbials, indicating the purpose or goal of the action of making bread.""
}",['inifinitive_phrases'],1
317,10448,[],Anybody?,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'walking down the street' which functions as an adjective to describe the woman.""
}",['participal_phrases'],{},[],"{}

    ",[],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'having boiled the water' which modifies the subject 'I'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'having boiled the water', which modifies the subject 'I'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'waving a flag', which modifies the noun 'John'.""
}",['participal_phrases'],1
318,10497,[],SAN DIEGO -- People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon after part of the Central American migrant caravan arrived in Tijuana.,Phrases_built_on_verbs,['participal_phrases'],[],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'climbing the fence' which describes the people on the Mexican side of the border.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'climbing the fence' which describes the action of the people on the Mexican side of the border.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'climbing the fence' which acts as an adjective to describe the people on the Mexican side of the border.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'climbing the fence' which modifies the noun 'People'. This participial phrase functions as an adjective phrase describing the action of the people.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'climbing the fence' is a participial phrase, as it describes the people on the Mexican side of the border and is headed by the participle 'climbing'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'climbing the fence' is a participial phrase, as it describes the people on the Mexican side of the border and functions as an adjective phrase headed by the participle 'climbing'.""
}",['participal_phrases'],1
319,10658,[],Assange’s crime is to have broken a silence.,Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'to have broken a silence' is a participal phrase, which indicates the action performed by Assange and changes the relation of that action to him.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'to have broken a silence' is a participal phrase, expressing the action in the form of a past participle.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'to have broken a silence' is a participial phrase, indicating the action performed by Assange.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'to have broken a silence' is a participial phrase, as it uses the participle 'broken' to describe the action of Assange.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'to have broken a silence', which modifies the noun 'crime'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'to have broken a silence', which functions as an adjective to describe the crime committed by Assange.""
}",['participal_phrases'],1
320,10828,[],"Ex-Speaker Boehner should probably re-check the old party's pulse, for the Bush-Boehner GOP may not just be napping.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'napping', which modifies the subject 'Bush-Boehner GOP'. This phrase functions as an adjective phrase headed by the participle 'napping'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'napping', which modifies the subject 'the Bush-Boehner GOP'. The phrase 'may not just be napping' conveys an action in progress and its relation to the subject.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participle phrase 'napping' is used in the sentence to describe the state of the Bush-Boehner GOP. It functions as an adjective modifying the subject, indicating that the GOP may not just be napping.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'napping', which modifies the subject 'Bush-Boehner GOP'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'napping' which modifies the subject 'Bush-Boehner GOP'. This participial phrase functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'napping', which modifies the subject 'Bush-Boehner GOP'.""
}",['participal_phrases'],1
321,11157,[],"Debra Katz, the lawyer representing the woman accusing Brett Kavanaugh of sexual assault, has donated thousands of dollars to Obama, Hillary and the DNC!",Phrases_built_on_verbs,['participal_phrases'],[],[],False,[],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does feature a participial phrase 'representing the woman accusing Brett Kavanaugh of sexual assault'. This phrase modifies the noun 'lawyer' and functions as an adjective.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The given text does not contain any infinitive phrases, but it does contain a participial phrase 'representing the woman accusing Brett Kavanaugh of sexual assault', which presents the action as being performed by the lawyer Debra Katz.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence 'representing the woman accusing Brett Kavanaugh of sexual assault' is a participial phrase modifying 'lawyer'. It expresses the action performed by the lawyer.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'representing the woman accusing Brett Kavanaugh of sexual assault', which modifies the noun 'lawyer'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'representing the woman accusing Brett Kavanaugh of sexual assault', which modifies the noun 'lawyer'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'representing the woman accusing Brett Kavanaugh of sexual assault', which modifies the noun 'lawyer'.""
}",['participal_phrases'],1
322,11361,[],Email This field is for validation purposes and should be left unchanged.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The text contains an infinitive phrase 'to be left unchanged' which functions as an adverbial phrase providing the purpose or reason for validation.""
}",['infinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participal phrase 'being left unchanged' which is used to modify the noun 'field'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The text contains an infinitive phrase 'to be left unchanged' which functions as an adverbial infinitive directing the interpretation of the action 'Email'.""
}",['infinitive_phrases'],False,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The text contains an infinitive phrase 'to be left unchanged' which functions as an adverbial modifying the purpose of the validation field.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'being left unchanged' which modifies the noun 'field'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being left unchanged' is a participal phrase modifying the adverbial 'for validation purposes'. It describes the state of the field and functions as an adjective in the sentence.""
}",['participal_phrases'],0
323,11544,[],As to matters of purely ecclesiastical law such as this one the Church has always allowed for departures from traditional practice in cases of emergency or grave necessity.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'such as this one' is a participal phrase modifying 'matters', indicating the type of matters being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'such as this one' which is an adjective phrase headed by the participle 'such'. This phrase helps to provide additional information about the matters being discussed.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'such as this one' which modifies the noun 'matters', and 'such as this one' is acting as an adjective in the sentence.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'such as this one' modifying the noun 'matters'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'such as this one' modifying 'matters', which functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'such as this one' which modifies the noun 'matters'.""
}",['participal_phrases'],1
324,11572,[],You also agree to this site's Privacy Policy and Terms of Use.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text does not contain any infinitive phrases, but it does contain a participal phrase: 'choosing to express an action as a participle rather than a verb changes the relation of that action to an agent.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'having boiled the water'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'agreeing to this site's Privacy Policy and Terms of Use' which modifies the subject 'You'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'choosing to express an action as a participle' which modifies the noun 'you'. This participial phrase functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'having done something' in the form of 'having agreed to this site's Privacy Policy and Terms of Use'. This participial phrase modifies the subject 'you' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'being something' (being a rhetoretician and linguist specializing in news text) which modifies the subject 'You'.""
}",['participal_phrases'],1
325,11668,[],Judge Kavanaugh is being subjected to charges of a criminal nature that could not only deprive him of a seat on the Supreme Court for which he is otherwise eminently qualified.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being subjected to charges of a criminal nature' functions as an adjective phrase headed by the participle 'being subjected'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases"", ""inifinitive phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'being subjected to charges of a criminal nature' and an infinitive phrase 'to deprive him of a seat on the Supreme Court'""
}","['participal_phrases', 'inifinitive_phrases']","{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The presence of the participal phrase 'being subjected to charges of a criminal nature' indicates the use of participal phrases in the text.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'being subjected to charges of a criminal nature' which describes the state of Judge Kavanaugh.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'being subjected to charges of a criminal nature' which describes the state of Judge Kavanaugh.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'being subjected to charges of a criminal nature' which describes the state of Judge Kavanaugh.""
}",['participal_phrases'],1
326,11737,[],"But May’s growth was less than that in April and March, possibly an emerging trend.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'an emerging trend', which is a phrase built on the verb 'emerging'.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The phrase 'possibly an emerging trend' functions as a participle phrase, as it describes the state of the growth ('May’s growth was less than that in April and March').""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'possibly an emerging trend' contains a present participle ('emerging') and functions as an adjective phrase modifying 'growth'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'possibly an emerging trend' is a participal phrase, as it is headed by the participle 'emerging' and describes the possibility of a trend emerging.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'possibly an emerging trend', which modifies the main clause and provides additional information about the nature of May's growth.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'possibly an emerging trend' is a participial phrase, as it is headed by the participle 'emerging' and functions as an adjective to modify the noun 'trend'.""
}",['participal_phrases'],1
327,11846,[],"""St. Francis in Ecstacy"", Caravaggio, 1595",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The painting title 'St. Francis in Ecstacy' contains a participial phrase 'in Ecstacy', which describes the state of St. Francis. The use of the participle 'in' changes the relation of the ecstasy to St. Francis.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' contains a participial phrase 'in Ecstacy' built on the verb 'be'."" 
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The painting title 'St. Francis in Ecstacy' contains a participial phrase ('in Ecstacy') built on the verb 'in'. This participial phrase modifies and provides more information about St. Francis's state.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' contains a participal phrase 'in Ecstacy', which modifies the noun 'St. Francis'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The painting title 'St. Francis in Ecstacy' contains a participial phrase 'in Ecstacy', which describes the state of St. Francis.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The painting title 'St. Francis in Ecstacy' contains a participial phrase 'in Ecstacy', which describes the state of St. Francis. This participial phrase modifies the noun 'St. Francis' and provides additional information about his condition.""
}",['participal_phrases'],1
328,11877,[],"Today at Cape Canaveral, SpaceXlaunched a new sensor to the International Space Station named TSIS-1.",Phrases_built_on_verbs,['participal_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does have a participal phrase 'launched a new sensor to the International Space Station named TSIS-1' which functions as an adjective phrase describing the action of SpaceX.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not include any infinitive phrases, but it does include a participial phrase 'launched a new sensor'. This participial phrase functions as an adjective modifying the subject 'SpaceX'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'launched a new sensor to the International Space Station', where 'launched' is the participle and the whole phrase functions to describe the action of SpaceX.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'launched a new sensor to the International Space Station named TSIS-1', which modifies the subject 'SpaceX'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'launched a new sensor to the International Space Station named TSIS-1', which modifies the subject 'SpaceX'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'launched a new sensor to the International Space Station named TSIS-1', where 'launched' is a participle and 'a new sensor to the International Space Station named TSIS-1' is the participial phrase.""
}",['participal_phrases'],1
