sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the use of the present tense to emphasize the current action and immediate relevance of the news.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written', 'urging', and 'has said' indicates the use of present tense for immediacy effect. Additionally, the shift from 'has written' to 'has said' in the same sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in the first part of the sentence to convey immediacy and emphasizes the action. It then switches to the past tense in the latter part of the sentence for effect, creating a sense of progression and shifting focus to the statement made by the senior Labour MP.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the shift from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the immediacy of the action, and it also switches to the past tense ('has said') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the change from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,['past'],present,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains multiple examples of present tense verbs, such as 'has written', 'urging', 'is', and 'is'. These verbs indicate actions that are happening right now.""}",['present']
3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the use of the present tense to emphasize the current action and immediate relevance of the news.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written', 'urging', and 'has said' indicates the use of present tense for immediacy effect. Additionally, the shift from 'has written' to 'has said' in the same sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in the first part of the sentence to convey immediacy and emphasizes the action. It then switches to the past tense in the latter part of the sentence for effect, creating a sense of progression and shifting focus to the statement made by the senior Labour MP.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the shift from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the immediacy of the action, and it also switches to the past tense ('has said') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the change from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,['past'],past,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains the past tense verb 'has said', indicating that something already happened.""}",['past']
3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the use of the present tense to emphasize the current action and immediate relevance of the news.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written', 'urging', and 'has said' indicates the use of present tense for immediacy effect. Additionally, the shift from 'has written' to 'has said' in the same sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in the first part of the sentence to convey immediacy and emphasizes the action. It then switches to the past tense in the latter part of the sentence for effect, creating a sense of progression and shifting focus to the statement made by the senior Labour MP.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the shift from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the immediacy of the action, and it also switches to the past tense ('has said') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the change from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,['past'],future,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain future tense. Future tense is indicated by words like 'will' or 'shall', which are not present in the given sentence.""  }",[]
3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the use of the present tense to emphasize the current action and immediate relevance of the news.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written', 'urging', and 'has said' indicates the use of present tense for immediacy effect. Additionally, the shift from 'has written' to 'has said' in the same sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in the first part of the sentence to convey immediacy and emphasizes the action. It then switches to the past tense in the latter part of the sentence for effect, creating a sense of progression and shifting focus to the statement made by the senior Labour MP.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the shift from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the immediacy of the action, and it also switches to the past tense ('has said') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has written' and 'urging' indicates the present tense, while the change from 'has written' to 'has said' creates a tense progression for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,['past'],progression,"{""Answer"": ""no"", ""Explanation"": ""Progression tense involves changing tense within a single sentence, which is not present in the given sentence.""}",[]
3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense ('compared', 'evoked', 'was allied') to express something that has already happened.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates the past tense, while the changing tense in the middle of the sentence ('was' to 'is') creates a progression effect for rhetorical impact.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to express something that has already happened, such as 'when Hungary was allied with Nazi Germany' and 'was more oppressive than Cold War Soviet occupation'.""
}",['past'],0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense to describe events that have already happened, such as Hungary being allied with Nazi Germany and the Cold War Soviet occupation.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates the past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",0,"['past', 'progression']",1.0,0.0,,['past'],present,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains the present tense 'evoked' and 'saying', indicating that the action is taking place right now.""}",['present']
3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense ('compared', 'evoked', 'was allied') to express something that has already happened.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates the past tense, while the changing tense in the middle of the sentence ('was' to 'is') creates a progression effect for rhetorical impact.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to express something that has already happened, such as 'when Hungary was allied with Nazi Germany' and 'was more oppressive than Cold War Soviet occupation'.""
}",['past'],0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense to describe events that have already happened, such as Hungary being allied with Nazi Germany and the Cold War Soviet occupation.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates the past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",0,"['past', 'progression']",1.0,0.0,,['past'],past,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains multiple instances of past tense verbs, such as 'compared,' 'saying,' 'evoked,' 'was,' and 'was.' These verbs indicate actions that have already happened, demonstrating the use of the past tense in the sentence.""}",['past']
3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense ('compared', 'evoked', 'was allied') to express something that has already happened.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates the past tense, while the changing tense in the middle of the sentence ('was' to 'is') creates a progression effect for rhetorical impact.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to express something that has already happened, such as 'when Hungary was allied with Nazi Germany' and 'was more oppressive than Cold War Soviet occupation'.""
}",['past'],0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense to describe events that have already happened, such as Hungary being allied with Nazi Germany and the Cold War Soviet occupation.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates the past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",0,"['past', 'progression']",1.0,0.0,,['past'],future,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain future tense. Future tense refers to actions that will happen in the future, and the sentence provided does not express any future actions.""  }",[]
3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense ('compared', 'evoked', 'was allied') to express something that has already happened.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates the past tense, while the changing tense in the middle of the sentence ('was' to 'is') creates a progression effect for rhetorical impact.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to express something that has already happened, such as 'when Hungary was allied with Nazi Germany' and 'was more oppressive than Cold War Soviet occupation'.""
}",['past'],0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense to describe events that have already happened, such as Hungary being allied with Nazi Germany and the Cold War Soviet occupation.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'compared' indicates the past tense, and the change from 'evoked' (past tense) to 'is' (present tense) in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",0,"['past', 'progression']",1.0,0.0,,['past'],progression,"{""Answer"": ""no"", ""Explanation"": ""Progression tense involves changing tense within a single sentence, which the given sentence does not demonstrate.""  }",[]
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Tense,['present'],['present'],['present'],True,['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses present tense to convey immediacy and progression with the changing tense in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'is a moving' signifies the present tense, and there is a change in tense from 'is' to 'has already been proven' for rhetorical effect, indicating the use of progression.""
}","['present', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The sentence changes tense in the middle, from 'is' (present) to 'has been' (past perfect) to emphasize the ongoing nature of the issue.""
}",['progression'],0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense 'is' for immediacy effect, and then changes to the past tense 'has been' for emphasis and progression.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then switches to the past tense in 'been proven' for a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then changes to the past tense in 'been proven' for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,"['past', 'present']",present,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains present tense verbs 'is', 'can', 'surveilling', and 'has'.""}",['present']
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Tense,['present'],['present'],['present'],True,['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses present tense to convey immediacy and progression with the changing tense in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'is a moving' signifies the present tense, and there is a change in tense from 'is' to 'has already been proven' for rhetorical effect, indicating the use of progression.""
}","['present', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The sentence changes tense in the middle, from 'is' (present) to 'has been' (past perfect) to emphasize the ongoing nature of the issue.""
}",['progression'],0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense 'is' for immediacy effect, and then changes to the past tense 'has been' for emphasis and progression.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then switches to the past tense in 'been proven' for a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then changes to the past tense in 'been proven' for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,"['past', 'present']",past,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains the past tense verb forms 'has' and 'been proven'.""}",['past']
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Tense,['present'],['present'],['present'],True,['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses present tense to convey immediacy and progression with the changing tense in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'is a moving' signifies the present tense, and there is a change in tense from 'is' to 'has already been proven' for rhetorical effect, indicating the use of progression.""
}","['present', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The sentence changes tense in the middle, from 'is' (present) to 'has been' (past perfect) to emphasize the ongoing nature of the issue.""
}",['progression'],0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense 'is' for immediacy effect, and then changes to the past tense 'has been' for emphasis and progression.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then switches to the past tense in 'been proven' for a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then changes to the past tense in 'been proven' for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,"['past', 'present']",future,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain any future tense verb forms such as 'will' or 'shall', so the answer is 'no'.""  }",[]
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Tense,['present'],['present'],['present'],True,['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses present tense to convey immediacy and progression with the changing tense in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'is a moving' signifies the present tense, and there is a change in tense from 'is' to 'has already been proven' for rhetorical effect, indicating the use of progression.""
}","['present', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The sentence changes tense in the middle, from 'is' (present) to 'has been' (past perfect) to emphasize the ongoing nature of the issue.""
}",['progression'],0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense 'is' for immediacy effect, and then changes to the past tense 'has been' for emphasis and progression.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then switches to the past tense in 'been proven' for a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'is' and 'has', and then changes to the past tense in 'been proven' for effect.""
}","['present', 'progression']",1,"['present', 'progression']",0.0,0.0,,"['past', 'present']",progression,"{""Answer"": ""no"", ""Explanation"": ""Progression tense involves changing tense within a single sentence, which is not present in the given sentence.""}",[]
3895,[13],Impossible.,Tense,[],[],[],True,[],"{
    ""Properties"": [""present""],
    ""Explanation"": ""The use of the present tense 'Impossible' creates immediacy and emphasizes the feeling of impossibility in the current moment.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' implies present tense as it refers to the current state of things.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to convey a sense of immediacy and strong emphasis on the action.""
}",['present'],1,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' in the present tense creates an immediate and emphatic effect.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the headline 'Impossible' creates an immediacy effect and emphasizes the concept of impossibility.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the word 'impossible' creates an immediate and emphatic effect.""
}",['present'],1,['present'],1.0,0.0,,[],present,"{""Answer"": ""no"", ""Explanation"": "" 'Impossible' does not contain present tense verb forms."" }",[]
3895,[13],Impossible.,Tense,[],[],[],True,[],"{
    ""Properties"": [""present""],
    ""Explanation"": ""The use of the present tense 'Impossible' creates immediacy and emphasizes the feeling of impossibility in the current moment.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' implies present tense as it refers to the current state of things.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to convey a sense of immediacy and strong emphasis on the action.""
}",['present'],1,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' in the present tense creates an immediate and emphatic effect.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the headline 'Impossible' creates an immediacy effect and emphasizes the concept of impossibility.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the word 'impossible' creates an immediate and emphatic effect.""
}",['present'],1,['present'],1.0,0.0,,[],past,"{""Answer"": ""no"", ""Explanation"": ""Past tense verb forms were not used in the given sentence 'Impossible.'""}",[]
3895,[13],Impossible.,Tense,[],[],[],True,[],"{
    ""Properties"": [""present""],
    ""Explanation"": ""The use of the present tense 'Impossible' creates immediacy and emphasizes the feeling of impossibility in the current moment.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' implies present tense as it refers to the current state of things.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to convey a sense of immediacy and strong emphasis on the action.""
}",['present'],1,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' in the present tense creates an immediate and emphatic effect.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the headline 'Impossible' creates an immediacy effect and emphasizes the concept of impossibility.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the word 'impossible' creates an immediate and emphatic effect.""
}",['present'],1,['present'],1.0,0.0,,[],future,"{""Answer"": ""no"", ""Explanation"": "" 'Impossible' is not a sentence containing future tense verb forms."" }",[]
3895,[13],Impossible.,Tense,[],[],[],True,[],"{
    ""Properties"": [""present""],
    ""Explanation"": ""The use of the present tense 'Impossible' creates immediacy and emphasizes the feeling of impossibility in the current moment.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' implies present tense as it refers to the current state of things.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to convey a sense of immediacy and strong emphasis on the action.""
}",['present'],1,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'impossible' in the present tense creates an immediate and emphatic effect.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the headline 'Impossible' creates an immediacy effect and emphasizes the concept of impossibility.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the present tense in the word 'impossible' creates an immediate and emphatic effect.""
}",['present'],1,['present'],1.0,0.0,,[],progression,"{""Answer"": ""no"", ""Explanation"": ""Progression tense involves changing tense within a single sentence, which the given sentence does not demonstrate.""  }",[]
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The passage primarily uses the past tense to describe an event that has already happened ('he was attacked', 'he was coming out', 'he was knocked down'). Additionally, there is a change in tense within the sentence for effect, using the past tense to describe the attack and then switching to present tense ('shouting') to vividly portray the ongoing action."" 
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe events that have already happened. Additionally, it changes tense in the middle of a sentence for effect (e.g., 'was coming' -> 'heading').""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that already happened ('was coming', 'was attacked', 'hit him', 'shouting'). It also uses tense progression by switching from past tense to present tense ('he was attacked' to 'shouting') for effect.""
}","['past', 'progression']",1,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that have already happened. Additionally, it changes tense in the middle of the sentence for effect, emphasizing the sequence of actions and creating a vivid description of the attack.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that have already happened. Additionally, it switches tenses in the middle of the sentence for effect, creating a sense of progression and immediacy in the description of the attack.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that have already happened. Additionally, it switches tenses in the middle of the sentence for effect, creating a sense of immediacy and impact.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],present,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain present tense. The verbs 'was', 'heading', 'was', 'attacked', 'hit', 'knocked', 'pulled', and 'beaten' are all in the past tense.""}",[]
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The passage primarily uses the past tense to describe an event that has already happened ('he was attacked', 'he was coming out', 'he was knocked down'). Additionally, there is a change in tense within the sentence for effect, using the past tense to describe the attack and then switching to present tense ('shouting') to vividly portray the ongoing action."" 
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe events that have already happened. Additionally, it changes tense in the middle of a sentence for effect (e.g., 'was coming' -> 'heading').""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that already happened ('was coming', 'was attacked', 'hit him', 'shouting'). It also uses tense progression by switching from past tense to present tense ('he was attacked' to 'shouting') for effect.""
}","['past', 'progression']",1,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that have already happened. Additionally, it changes tense in the middle of the sentence for effect, emphasizing the sequence of actions and creating a vivid description of the attack.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that have already happened. Additionally, it switches tenses in the middle of the sentence for effect, creating a sense of progression and immediacy in the description of the attack.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe the events that have already happened. Additionally, it switches tenses in the middle of the sentence for effect, creating a sense of immediacy and impact.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],past,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains multiple instances of past tense verbs, such as 'was coming', 'heading', 'was attacked', 'hit', 'knocked down', 'pulled', and 'beaten', demonstrating the use of the past tense.""}",['past']
